time_s,stage,flow_m3_h,delta_flow_m3_h,reason,camera_top_cu_fraction,camera_top_al_fraction,camera_bottom_cu_fraction,camera_bottom_al_fraction,pred_al_recovery_top,pred_al_purity_top,pred_cu_recovery_bottom,pred_cu_purity_bottom,pred_cu_fraction_top,pred_unresolved
0.0,2,75.0,0.0,initial operating point,,,,,,,,,,
0.7520000000000006,2,76.0,1.0,Al remains retained and Cu top is clean -> increase,0.0,0.0,0.24444444444444444,0.6666666666666666,0.020469549736460604,0.9999136510685408,4.594484395896474e-06,0.9831592039854321,3.59405053024278e-05,0.9852139134637335
1.5040000000000011,2,77.0,1.0,Al remains retained and Cu top is clean -> increase,0.0,0.0,0.23333333333333334,0.7222222222222222,0.020469549736460604,0.9999136510685408,4.594484395896474e-06,0.9831592039854321,3.59405053024278e-05,0.9852139134637335
2.2560000000000016,2,78.0,1.0,Al remains retained and Cu top is clean -> increase,0.0,1.0,0.25555555555555554,0.6888888888888889,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
3.000000000000002,2,79.0,1.0,Al remains retained and Cu top is clean -> increase,0.037037037037037035,0.9259259259259259,0.2804878048780488,0.6829268292682927,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
3.752000000000003,2,77.0,-2.0,Cu detected in Stage-2 top -> decrease flow,0.2222222222222222,0.7777777777777778,0.3424657534246575,0.6301369863013698,0.020469549736460604,0.9999136510685408,4.594484395896474e-06,0.9831592039854321,3.59405053024278e-05,0.9852139134637335
4.504000000000003,2,78.0,1.0,Al remains retained and Cu top is clean -> increase,0.0,1.0,0.39705882352941174,0.5588235294117647,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
5.256000000000004,2,79.0,1.0,Al remains retained and Cu top is clean -> increase,0.0,1.0,0.453125,0.53125,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
6.000000000000004,2,77.0,-2.0,Cu detected in Stage-2 top -> decrease flow,0.2,0.8,0.3898305084745763,0.6101694915254238,0.020469549736460604,0.9999136510685408,4.594484395896474e-06,0.9831592039854321,3.59405053024278e-05,0.9852139134637335
6.752000000000005,2,78.0,1.0,Al remains retained and Cu top is clean -> increase,0.03773584905660377,0.9622641509433962,0.49122807017543857,0.47368421052631576,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
7.504000000000006,2,79.0,1.0,Al remains retained and Cu top is clean -> increase,0.018867924528301886,0.9433962264150944,0.43859649122807015,0.5263157894736842,0.7348780934750637,0.999889796886743,3.3112338098412328e-06,0.9801418452609995,1.3079843422274873e-05,0.4691953131526595
