time_s,air_velocity_m_s,top_count,bottom_count,flow_setpoint_m3_h
0.008,1.3898577078956884,0,47,84.0
0.016,1.6764506525161191,0,47,84.0
0.024,1.9110931098920407,0,47,84.0
0.032,2.103202105723497,0,47,84.0
0.04,2.2604876485536405,0,47,84.0
0.048,2.389262159483243,0,47,84.0
0.056,2.4946938117938853,0,47,84.0
0.064,2.5810139478884335,0,47,84.0
0.07200000000000001,2.6516868979189163,0,47,84.0
0.08000000000000002,2.7095490155196162,0,47,84.0
0.08800000000000002,2.756922510637524,0,47,84.0
0.09600000000000003,2.795708647971345,0,47,84.0
0.10400000000000004,2.82746405139965,0,47,84.0
0.11200000000000004,2.8534631767628014,0,47,84.0
0.12000000000000005,2.8747494602507433,0,47,84.0
0.12800000000000006,2.8921771951610573,0,47,84.0
0.13600000000000007,2.556400404659983,0,47,84.0
0.14400000000000007,2.281489620106931,0,47,84.0
0.15200000000000008,2.0564117064405516,0,47,84.0
0.1600000000000001,1.8721334966832561,0,47,84.0
0.1680000000000001,1.721259259232803,0,47,84.0
0.1760000000000001,1.5977338811849275,0,47,84.0
0.1840000000000001,1.496599855391548,0,47,84.0
0.19200000000000012,1.4137983182919265,0,47,84.0
0.20000000000000012,1.3460061534663386,0,47,84.0
0.20800000000000013,1.2905026233058985,0,47,84.0
0.21600000000000014,1.2450601762591549,0,47,84.0
0.22400000000000014,1.2078550473668683,0,47,84.0
0.23200000000000015,1.1773940641705232,0,47,84.0
0.24000000000000016,1.1524547204586837,0,47,84.0
0.24800000000000016,1.1320361128002185,0,47,84.0
0.25600000000000017,1.1153187707751997,0,47,84.0
0.2640000000000002,1.4516771817782326,0,47,84.0
0.2720000000000002,1.7270641569228593,0,47,84.0
0.2800000000000002,1.952531942470887,0,47,84.0
0.2880000000000002,2.1371293523274484,0,47,84.0
0.2960000000000002,2.288264928715556,0,47,84.0
0.3040000000000002,2.4120042729886655,0,47,84.0
0.3120000000000002,2.5133134795107646,0,47,84.0
0.32000000000000023,2.5962584424603357,0,47,84.0
0.32800000000000024,2.6641680344400633,0,47,84.0
0.33600000000000024,2.719767705822844,0,47,84.0
0.34400000000000025,2.7652888666449567,0,47,84.0
0.35200000000000026,2.8025584409258286,0,47,84.0
0.36000000000000026,2.833072187543703,0,47,84.0
0.36800000000000027,2.8580547302913857,0,47,84.0
0.3760000000000003,2.878508706328999,0,47,84.0
0.3840000000000003,2.545209592505074,0,47,84.0
0.3920000000000003,2.272327358043788,0,47,84.0
0.4000000000000003,2.048910280721697,0,47,84.0
0.4080000000000003,1.8659918487552996,0,47,84.0
0.4160000000000003,1.7162309031996075,0,47,84.0
0.4240000000000003,1.5936170114631252,0,47,84.0
0.43200000000000033,1.4932292475438929,0,47,84.0
0.44000000000000034,1.411038697990485,0,47,84.0
0.44800000000000034,1.3437467674587305,0,47,84.0
0.45600000000000035,1.2886527944983956,0,47,84.0
0.46400000000000036,1.2435456645265228,0,47,84.0
0.47200000000000036,1.206615070035465,0,47,84.0
0.48000000000000037,1.1763788565961835,0,47,84.0
0.4880000000000004,1.151623538796814,0,47,84.0
0.4960000000000004,1.1313555988122515,0,47,84.0
0.5040000000000003,1.1147616130453513,0,47,84.0
0.5120000000000003,1.4512210196104907,0,47,84.0
0.5200000000000004,1.7266906829277382,0,47,84.0
0.5280000000000004,1.9522261678256063,0,47,84.0
0.5360000000000004,2.1368790052218456,0,47,84.0
0.5440000000000004,2.288059961841255,0,47,84.0
0.5520000000000004,2.4118364603053135,0,47,84.0
0.5600000000000004,2.513176086106148,0,47,84.0
0.5680000000000004,2.596145954254706,0,47,84.0
0.5760000000000004,2.6640759368867553,0,47,84.0
0.5840000000000004,2.7196923027236677,0,47,84.0
0.5920000000000004,2.7652271318087833,0,47,84.0
0.6000000000000004,2.802507896716917,0,47,84.0
0.6080000000000004,2.833030805445477,0,47,84.0
0.6160000000000004,2.8580208494949417,0,47,84.0
0.6240000000000004,2.8784809670790117,0,47,84.0
0.6320000000000005,2.8952322945566813,0,47,84.0
0.6400000000000005,2.5589017084888903,0,47,84.0
0.6480000000000005,2.283537514474449,0,47,84.0
0.6560000000000005,2.058088380538294,0,47,84.0
0.6640000000000005,1.873506241329967,0,47,84.0
0.6720000000000005,1.7223831674911885,0,47,84.0
0.6800000000000005,1.598654059439706,0,47,84.0
0.6880000000000005,1.4973532336270488,0,47,84.0
0.6960000000000005,1.4144151322220304,0,47,84.0
0.7040000000000005,1.3465111579998417,0,47,84.0
0.7120000000000005,1.2909160860479214,0,47,84.0
0.7200000000000005,1.245398690921301,0,47,84.0
0.7280000000000005,1.208132199731135,0,47,84.0
0.7360000000000005,1.1776209773344364,0,47,84.0
0.7440000000000005,1.1526405012442578,0,47,84.0
0.7520000000000006,1.1321882172426991,0,47,85.0
0.7600000000000006,1.471899804539285,0,47,85.0
0.7680000000000006,1.7500321282359352,0,47,85.0
0.7760000000000006,1.9777476150714226,0,47,85.0
0.7840000000000006,2.1641852870957603,0,47,85.0
0.7920000000000006,2.3168275427143525,0,47,85.0
