material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
copper,heavily_coated,0.49350193772233975,0.8318825019571113,0.8318825019571113,0.012,0.0720512829074616,0.0840512829074616,8900.0,,2127.8828439105737,0.1788512829074616,1.6562530350725775,1.6754849257798525,1.2377018450813693e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.016928662210112175,0.0,0.0,0.0,heavy,0.5840000000000004
other_light,unresolved_nonmetal,,0.5834330882250517,0.11908570824502566,,,,,,1100.0,,0.3201766324538585,,1.1438378787299342e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03010693405938338,2.25,0.0,0.0,light,3.2219999999998667
aluminum,partial,0.24231786036494588,0.8625496214487719,0.8625496214487719,0.0218,0.03809236764936949,0.05989236764936949,2700.0,,2287.197964225151,0.1369857013602622,1.489206693355276,1.4663313297309977,1.0191624530479119e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.021975708763510824,0.0,0.0,0.0,heavy,0.7380000000000005
other_light,unresolved_nonmetal,,0.61133800872357,0.10910866247364667,,,,,,1100.0,,0.27898700684574507,,1.315938222487985e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0004149884963786451,2.25,0.0,0.0,light,3.039999999999887
aluminum,partial,0.11852929156283987,0.746293862675899,0.746293862675899,0.0218,0.018632804633678432,0.04043280463367843,2700.0,,2400.897730747986,0.0970750288927752,1.270792007704364,1.2343782457176566,5.406637704004031e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03026643734876245,0.0,0.0,0.0,heavy,1.1380000000000008
aluminum,partial,0.21610580605742222,0.8979097105481004,0.8979097105481004,0.0218,0.03397183271222677,0.05577183271222677,2700.0,,2304.6521277898587,0.12853467293097348,1.4519083381137776,1.4203803104537038,1.036300322740636e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.033951610638730166,0.0,0.0,0.0,heavy,0.7740000000000006
copper,heavily_coated,0.500355219891075,0.6050782827065097,0.6050782827065097,0.012,0.07305186210409695,0.08505186210409695,8900.0,,2114.6140443576896,0.17985186210409695,1.6088185275555589,1.6801651191433258,6.5847314870366e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.017525824449644383,0.0,0.0,0.0,heavy,0.6160000000000004
aluminum,heavily_coated,0.386665611134363,0.31301165671797915,0.31301165671797915,0.0218,0.060783834070321854,0.08258383407032185,2700.0,,2222.2855326570902,0.18352485968582996,1.4882776198400534,1.6972348681395828,1.7981086203752993e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03856495995095928,0.0,0.0,0.0,heavy,0.7380000000000005
aluminum,partial,0.25731327155204,0.964392516493159,0.964392516493159,0.0218,0.04044964628798069,0.06224964628798069,2700.0,,2278.251851022585,0.1418203718810932,1.5218028539747688,1.4919827603044344,1.319004518156997e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.04466243357718713,0.0,0.0,0.0,heavy,0.7060000000000005
aluminum,partial,0.16598418102941676,0.8170433393568584,0.8170433393568584,0.0218,0.026092713257824314,0.047892713257824314,2700.0,,2346.3895060765926,0.11237495980569426,1.3618225807731192,1.3280953915702656,7.501700775918134e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.002504017852828434,0.0,0.0,0.0,heavy,0.9240000000000007
copper,heavily_coated,0.48814716977681755,0.7914591617863083,0.7914591617863083,0.012,0.07126948678741536,0.08326948678741536,8900.0,,2138.472250249623,0.17806948678741535,1.6469245591967014,1.6718189688525704,1.1154408070210486e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03695614044067217,0.0,0.0,0.0,heavy,0.5800000000000004
copper,heavily_coated,0.514673472034261,0.41448643161814447,0.41448643161814447,0.012,0.0751423269170021,0.08714232691700209,8900.0,,2087.8754717015004,0.1819423269170021,1.5367133321002149,1.6899014063812319,3.1257510185087734e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.008564725356037011,0.0,0.0,0.0,heavy,0.6800000000000005
separator,film,,0.8228063502324741,0.8228063502324741,,,0.0139,,,900.0,0.01251,0.472162828657487,0.44312183426231666,8.469398727685888e-09,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03299936335186839,2.25,0.0,0.0,light,4.391999999999738
other_light,unresolved_nonmetal,,0.6973878109655185,0.1822296673706156,,,,,,1100.0,,0.6006816504813759,,1.9535042698763734e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.02416084196702978,2.25,0.0,0.0,light,6.6699999999994874
aluminum,bare_like,0.016588943098589454,0.9880912977974918,0.9880912977974918,0.0218,0.002607781855098263,0.024407781855098263,2700.0,,2630.6544988644455,0.06420844114441623,1.062171490758677,1.0039002401647075,6.268826859604247e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0065744825853462,0.0,0.0,0.0,heavy,3.0059999999998905
aluminum,partial,0.06831980373600649,0.6594317556258498,0.6594317556258498,0.0218,0.010739873147300225,0.032539873147300225,2700.0,,2485.7806776433886,0.08088698792252585,1.1651068014965607,1.1267662412550201,3.517372613750146e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.004285898183252493,0.0,0.0,0.0,heavy,1.7240000000000013
copper,partial,0.09336675497399183,0.6526985643882138,0.6526985643882138,0.012,0.013631546226202804,0.025631546226202805,8900.0,,4698.56734991224,0.1204315462262028,1.4350453573999726,1.3748794672866707,5.13056952595916e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.018451705631076624,0.0,0.0,0.0,heavy,0.7880000000000006
aluminum,partial,0.07787679231311284,0.8591658701472399,0.8591658701472399,0.0218,0.01224223175162134,0.03404223175162134,2700.0,,2466.590828190091,0.08396825660967071,1.1977353790949148,1.1480268967865657,6.198251147254718e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0019384943421060295,0.0,0.0,0.0,heavy,1.480000000000001
aluminum,heavily_coated,0.27698487093414403,0.6446360584619693,0.6446360584619693,0.0218,0.04354202171084744,0.06534202171084744,2700.0,,2267.4947661327237,0.14816269223787737,1.5070934936497342,1.5249792186668392,6.15698435629832e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.014018141809321238,0.0,0.0,0.0,heavy,0.7280000000000005
aluminum,partial,0.12536194405828965,0.7107591157430058,0.7107591157430058,0.0218,0.019706897605963135,0.041506897605963135,2700.0,,2391.8420819187,0.09927794438383317,1.2802637743792906,1.2483054974839474,5.015308507320335e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.003160989155047481,0.0,0.0,0.0,heavy,1.0860000000000007
separator,film,,0.6470189762948486,0.6470189762948486,,,0.0139,,,900.0,0.01251,0.47008040968897624,0.44312183426231666,5.23710578162728e-09,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.027122381529877726,2.25,0.0,0.0,light,4.37999999999974
aluminum,partial,0.12537389557223144,0.735605711632309,0.735605711632309,0.0218,0.019708776383954782,0.04150877638395478,2700.0,,2391.826652587632,0.09928179767144313,1.2825529592217677,1.248329722569711,5.3722945697612156e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.04035994202836726,0.0,0.0,0.0,heavy,1.1200000000000008
aluminum,bare_like,0.04083707074510795,0.5293343881821848,0.5293343881821848,0.0218,0.006419587521130969,0.02821958752113097,2700.0,,2552.3505588094304,0.07202627997893025,1.0955003661608724,1.0632612522561373,2.0181395920803112e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.027159014910254596,0.0,0.0,0.0,heavy,2.3319999999999648
aluminum,partial,0.10216106108336576,0.7723804028921109,0.7723804028921109,0.0218,0.016059718802305098,0.0378597188023051,2700.0,,2424.6811811581347,0.09179774770388796,1.2415654338879216,1.2003572168151553,5.476391883000915e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.008541100530484198,0.0,0.0,0.0,heavy,1.266000000000001
aluminum,partial,0.06508950506155514,0.7507231331901205,0.7507231331901205,0.0218,0.010232070195676471,0.03203207019567647,2700.0,,2492.673962036745,0.07984550732689599,1.1646821878645808,1.1194887596590506,4.499974802896543e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.021340788162383426,0.0,0.0,0.0,heavy,1.6900000000000013
aluminum,partial,0.1908466503792935,0.5128030814431521,0.5128030814431521,0.0218,0.03000109343962494,0.05180109343962494,2700.0,,2324.098982371977,0.12039086854878801,1.3589257087516617,1.3746472539316321,3.165882557031214e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.019419468493626788,0.0,0.0,0.0,heavy,0.9500000000000007
other_light,unresolved_nonmetal,,0.9419669892134112,0.17458989796471294,,,,,,1100.0,,0.5655546606833968,,4.81391433614164e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.010688571228139803,2.25,0.0,0.0,light,5.82999999999958
copper,heavily_coated,0.5089061895412924,0.6124937634282828,0.6124937634282828,0.012,0.07430030367302869,0.08630030367302868,8900.0,,2098.4897615097007,0.1811003036730287,1.6139652924390668,1.6859864668649802,6.79395272367145e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.026976979064592118,0.0,0.0,0.0,heavy,0.5960000000000004
aluminum,partial,0.25920520701787264,0.6005142517948937,0.6005142517948937,0.0218,0.04074705854320958,0.06254705854320958,2700.0,,2277.1710470802827,0.14243035079463232,1.4742334781087303,1.4951878765133662,5.136285802872519e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.011499631952894286,0.0,0.0,0.0,heavy,0.7560000000000006
aluminum,partial,0.11660989539738897,0.9860394091207685,0.9860394091207685,0.0218,0.018331075556469546,0.040131075556469546,2700.0,,2403.5288124622025,0.09645619637507218,1.282427134320958,1.2304375068662095,9.37818245135384e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.003491061384219641,0.0,0.0,0.0,heavy,1.0640000000000007
aluminum,heavily_coated,0.329344242656616,0.9663904203881817,0.9663904203881817,0.0218,0.051772914945620044,0.07357291494562004,2700.0,,2243.2695156486384,0.16504387727491956,1.625086866771543,1.6095119439467163,1.5413620080730642e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.028635260708364675,0.0,0.0,0.0,heavy,0.6000000000000004
aluminum,partial,0.11156632100210229,0.7657769013774136,0.7657769013774136,0.0218,0.01753822566153048,0.03933822566153048,2700.0,,2410.6348458675848,0.0948300975542878,1.2592073119477651,1.2200218076789042,5.560972173747295e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.0018370119946440559,0.0,0.0,0.0,heavy,1.2240000000000009
copper,heavily_coated,0.6636832424755976,0.8792468135327625,0.8792468135327625,0.012,0.09689775340143725,0.10889775340143724,8900.0,,1870.5413751790845,0.20369775340143725,1.734867601683637,1.7880827546254563,1.5747363238110907e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.022516441404347554,0.0,0.0,0.0,heavy,0.5340000000000004
copper,partial,0.46022470493575607,0.43747808959294554,0.43747808959294554,0.012,0.06719280692062038,0.07919280692062038,8900.0,,2197.078417677803,0.17399280692062039,1.5346898709008765,1.6525710566950087,3.329997506160686e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.04667579527171235,0.0,0.0,0.0,heavy,0.7160000000000005
aluminum,partial,0.18365255189079815,0.9153923566395114,0.9153923566395114,0.0218,0.02887018115723347,0.05067018115723347,2700.0,,2330.1953251109867,0.11807141925511223,1.40000544998826,1.361340881861792,9.893713893488106e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.027273334572580236,0.0,0.0,0.0,heavy,0.8120000000000006
other_light,unresolved_nonmetal,,0.8482608175988777,0.12486732940983059,,,,,,1100.0,,0.34457886586620307,,3.515438687028218e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.0050703041566557226,2.25,0.0,0.0,light,3.3679999999998507
separator,film,,0.5218965645630887,0.5218965645630887,,,0.0139,,,900.0,0.01251,0.4677760631721112,0.44312183426231666,3.4074240615254564e-09,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.004584208350037961,2.25,0.0,0.0,light,4.361999999999742
separator,film,,0.6293596879445291,0.6293596879445291,,,0.0139,,,900.0,0.01251,0.4698089548230483,0.44312183426231666,4.955131146288535e-09,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.022986702621681687,2.25,0.0,0.0,light,4.37599999999974
aluminum,heavily_coated,0.36024155392898555,0.5518818907033297,0.5518818907033297,0.0218,0.05662997227763654,0.07842997227763654,2700.0,,2231.3596998700605,0.17500547940224423,1.5851011522219647,1.6573732243214339,5.330205260648336e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.00736580661358707,0.0,0.0,0.0,heavy,0.6460000000000005
aluminum,partial,0.06422929760890367,0.9431516795724171,0.9431516795724171,0.0218,0.010096845584119656,0.031896845584119655,2700.0,,2494.546604373346,0.07956816784208663,1.1722547053126673,1.117542823541627,7.077867739667357e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.011716731234404285,0.0,0.0,0.0,heavy,1.5680000000000012
aluminum,partial,0.18490365670261905,0.8011329701969148,0.8011329701969148,0.0218,0.02906685483365172,0.05086685483365172,2700.0,,2329.11565586148,0.1184747879574914,1.392228439995796,1.3636642811853603,7.603878181572224e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.033133069672245656,0.0,0.0,0.0,heavy,0.8480000000000006
aluminum,partial,0.1644029510217821,0.816874073692497,0.816874073692497,0.0218,0.025844143900624145,0.047644143900624145,2700.0,,2347.930853207488,0.11186515543893277,1.3590856869528558,1.32507942394767,7.464574473708921e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.010644502073847519,0.0,0.0,0.0,heavy,0.9440000000000007
aluminum,partial,0.1444990353227879,0.8520547114426655,0.8520547114426655,0.0218,0.02271524835274226,0.04451524835274226,2700.0,,2368.8048001629127,0.10544793397842005,1.3267748424850805,1.2865110849601262,7.655490811375702e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.030460631112168124,0.0,0.0,0.0,heavy,0.9820000000000008
aluminum,partial,0.15019966858765066,0.6294179148161642,0.6294179148161642,0.0218,0.023611387901978684,0.045411387901978684,2700.0,,2362.5323978408896,0.10728587514934446,1.3148028207140074,1.2976744955281008,4.250311380458148e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.01239697302685007,0.0,0.0,0.0,heavy,1.0180000000000007
copper,partial,0.25560462628857306,0.5071934579556101,0.5071934579556101,0.012,0.03731827543813167,0.049318275438131665,8900.0,,2922.2083326681573,0.14411827543813166,1.4915945693016777,1.5040214264686904,3.707373513537346e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.023932797787281634,0.0,0.0,0.0,heavy,0.7200000000000005
other_light,unresolved_nonmetal,,0.7554655377984775,0.08563245660370283,,,,,,1100.0,,0.18787925676270398,,2.4833348369748603e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.026039255488236362,2.25,0.0,0.0,light,2.619999999999933
aluminum,partial,0.05066540852854079,0.8087259824369273,0.8087259824369273,0.0218,0.007964602220686613,0.029764602220686612,2700.0,,2526.3241822000814,0.07519503436368684,1.1364161424496602,1.086398296837964,4.918038842965057e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.003045968668856363,0.0,0.0,0.0,heavy,1.8480000000000014
other_light,unresolved_nonmetal,,0.950409307557441,0.19405204947216576,,,,,,1100.0,,0.6553932570213372,,4.944511027942471e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.014460713555823332,0.6209164449696479,-2.0869385677999796e-66,-0.23182218282271191,active,
copper,partial,0.39320407080800895,0.9193543783298534,0.9193543783298534,0.012,0.0574077943379693,0.0694077943379693,8900.0,,2365.8408382549624,0.1642077943379693,1.6218826473486065,1.6054300171383262,1.3879047593076143e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.018288062916715985,0.0,0.0,0.0,heavy,0.6480000000000005
aluminum,partial,0.22390944954776426,0.7881947329867458,0.7881947329867458,0.0218,0.035198565468908545,0.056998565468908545,2700.0,,2299.191998089494,0.13105064562869467,1.4529225798160537,1.4342143960328917,8.141533640544122e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.026954432129031623,0.0,0.0,0.0,heavy,0.7740000000000006
aluminum,partial,0.24844830403660206,0.802584032960911,0.802584032960911,0.0218,0.039056073394553845,0.060856073394553845,2700.0,,2283.4568507812555,0.13896221770444087,1.4915672619054319,1.4768720219060634,8.951127993441421e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.022916481394433478,0.0,0.0,0.0,heavy,0.7300000000000005
copper,partial,0.3375316849609176,0.7918766761946447,0.7918766761946447,0.012,0.049279626004293975,0.06127962600429397,8900.0,,2547.0068305142267,0.15607962600429398,1.5786719483005074,1.5651919402307817,9.787264353960221e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.012689788165768713,0.0,0.0,0.0,heavy,0.6580000000000005
aluminum,partial,0.052834303212463796,0.9044987101220555,0.9044987101220555,0.0218,0.00830555246499931,0.03010555246499931,2700.0,,2520.9405403526516,0.07589430769873046,1.1454491553069273,1.0914380667904493,6.209049289723051e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.020222801824772176,0.0,0.0,0.0,heavy,1.7880000000000014
aluminum,partial,0.26680542420038034,0.9246017253187941,0.9246017253187941,0.0218,0.04194181268429979,0.06374181268429979,2700.0,,2272.930917951916,0.14488073681644462,1.5321858638338022,1.5079947098948707,1.238568541108006e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.017420278853389155,0.0,0.0,0.0,heavy,0.7020000000000005
separator,film,,0.7654070284460901,0.7654070284460901,,,0.0139,,,900.0,0.01251,0.47158527163901803,0.44312183426231666,7.328957469125368e-09,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.02757435956881122,2.25,0.0,0.0,light,4.385999999999739
aluminum,partial,0.24105134646126392,0.5189295361641374,0.5189295361641374,0.0218,0.03789327166371069,0.05969327166371069,2700.0,,2287.9859120807,0.1365773646125761,1.4308057917209542,1.464144226146794,3.67786267194628e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.015753993746340227,0.0,0.0,0.0,heavy,0.7960000000000006
