material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
copper,partial,0.09258431280492585,1.0781816107963862,1.0781816107963862,0.012,0.013517309669519171,0.02551730966951917,8900.0,,4715.125192576242,0.12031730966951917,1.4555774758273012,1.3742272346932922,1.39865935047112e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.03162243820641643,2.25,0.0,0.0,light,3.8939999999997927
aluminum,partial,0.09681603786605475,1.3545051716124177,1.3545051716124177,0.0218,0.015219481152543804,0.037019481152543804,2700.0,,2433.1637279634106,0.0900744587683947,1.2548914988436561,1.1890368811894454,1.652581917236178e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.024055468558528928,2.25,0.0,0.0,light,2.419999999999955
aluminum,partial,0.15163671491857933,1.3462360427126503,1.3462360427126503,0.0218,0.023837291585200676,0.045637291585200676,2700.0,,2360.9900919676884,0.10774919325689916,1.3640197109859398,1.3004735050589418,1.95279410158721e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.007604929831147304,2.25,0.0,0.0,light,2.9219999999999
copper,heavily_coated,0.5564950535482568,1.187569001188298,1.187569001188298,0.012,0.08124827781804549,0.09324827781804548,8900.0,,2016.6407596822582,0.1880482778180455,1.7310117604198931,1.7180237974580104,2.6520827210442064e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.008670789861685622,0.5706714979307207,-1.9510681195862005e-30,-0.2890348522242428,active,
aluminum,partial,0.11304348433326933,1.2757490258524165,1.2757490258524165,0.0218,0.017770435737189935,0.039570435737189935,2700.0,,2408.524142035578,0.09530634978388935,1.2863296574659597,1.2230815451996353,1.5511447498379697e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.03301041711501763,2.25,0.0,0.0,light,2.563999999999939
aluminum,partial,0.14342243028485846,1.2109881150673758,1.2109881150673758,0.0218,0.022546006040779748,0.04434600604077975,2700.0,,2370.0178467366936,0.10510082574814122,1.3437353577923516,1.2843919031755162,1.5412954273231972e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0033374223474624725,2.25,0.0,0.0,light,2.8339999999999095
aluminum,partial,0.12013981090753639,1.1518628308905978,1.1518628308905978,0.0218,0.01888597827466472,0.04068597827466472,2700.0,,2398.7201628987514,0.09759427643469881,1.2964326895604459,1.2376751443408052,1.2948691300622953e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.016162533046068187,2.25,0.0,0.0,light,2.5959999999999357
aluminum,heavily_coated,0.2927561583684591,1.2026568081872753,1.2026568081872753,0.0218,0.046021268095521775,0.06782126809552178,2700.0,,2259.578998194724,0.1532475130195749,1.5934723325533515,1.5509264857997778,2.2165465865908937e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0013956150206542149,0.5987570783330862,3.982486796003802e-33,-0.2895942406806685,active,
aluminum,partial,0.19005068199408642,1.161845641787713,1.161845641787713,0.0218,0.02987596720947039,0.05167596720947039,2700.0,,2324.760364808363,0.1201342403817134,1.4262159047534673,1.3731813562058632,1.621674445582482e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.019359408520368042,2.25,0.0,0.0,light,3.4159999999998454
aluminum,partial,0.1520002757274979,1.1859377957642212,1.1859377957642212,0.0218,0.02389444334436267,0.04569444334436267,2700.0,,2360.602318413188,0.1078664088973026,1.3588815824312372,1.3011806769438523,1.5170854418553988e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02759261738218027,2.25,0.0,0.0,light,2.8979999999999024
copper,partial,0.2581628757777492,1.1499460852380434,1.1499460852380434,0.012,0.03769177986355139,0.04969177986355139,8900.0,,2907.7602021966454,0.14449177986355138,1.56603396472727,1.5059691154662844,1.9107246173774877e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.015969403614043087,0.6047894921006066,-2.420826140320905e-33,-0.28966590478936965,active,
copper,partial,0.24922798198805018,1.285878217179368,1.285878217179368,0.012,0.03638728537025533,0.04838728537025533,8900.0,,2959.192363750076,0.14318728537025532,1.567027195732155,1.4991556394089067,2.3675771202297036e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.03938453178271294,0.6045683667860432,1.7147598907868842e-33,-0.2896674599526311,active,
aluminum,heavily_coated,0.3724122890085538,1.1061873747304638,1.1061873747304638,0.0218,0.058543211832144657,0.08034321183214466,2700.0,,2227.063643821862,0.17892944609924782,1.697229123081931,1.6758510035124823,2.1894710761784285e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.024843511485191642,0.577258190784546,3.7869707947840076e-31,-0.28923409354664054,active,
aluminum,partial,0.10362277611856469,1.253962747657379,1.253962747657379,0.0218,0.01628950040583837,0.03808950040583837,2700.0,,2422.4266074711604,0.09226901924838643,1.266434329955535,1.2034344710546867,1.4508588860974794e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02328658993540104,2.25,0.0,0.0,light,2.4599999999999507
copper,partial,0.4374221424070806,1.3146323364582861,1.3146323364582861,0.012,0.06386363279143377,0.07586363279143377,8900.0,,2249.6106040772734,0.17066363279143376,1.6795984944263016,1.6366845695778844,2.9495081941085395e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.035790059090073156,0.5807729192463306,-3.776454970467305e-31,-0.28931893331211606,active,
aluminum,partial,0.15410630187108648,1.1395536050645552,1.1395536050645552,0.0218,0.024225510654134794,0.046025510654134794,2700.0,,2358.374980387221,0.10854541278625698,1.3608049985750041,1.3052696269710293,1.4095516468731797e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0323625437981826,2.25,0.0,0.0,light,2.9039999999999018
aluminum,partial,0.13451373858989552,1.1290459570545355,1.1290459570545355,0.0218,0.02114555970633157,0.04294555970633157,2700.0,,2380.422450139738,0.1022285744587682,1.323501785399336,1.2667200577494722,1.3031534095698992e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02674122622819803,2.25,0.0,0.0,light,2.683999999999926
aluminum,partial,0.05903370194164176,1.206281930454427,1.206281930454427,0.0218,0.009280097945226086,0.031080097945226086,2700.0,,2506.203679933033,0.07789305584300472,1.1687010404161573,1.1057166926983613,1.1334343930359775e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.005745514269772191,2.25,0.0,0.0,light,2.1539999999999844
aluminum,partial,0.15361354511915892,1.0388707289784564,1.0388707289784564,0.0218,0.024148049292731788,0.04594804929273179,2700.0,,2358.8932446586577,0.10838654308186803,1.3550033432650985,1.304314065021535,1.1697643583058356e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.019551027821694923,2.25,0.0,0.0,light,2.8799999999999044
aluminum,partial,0.10510411249157764,1.160516095877733,1.160516095877733,0.0218,0.016522366483676006,0.038322366483676006,2700.0,,2420.169353265707,0.09274661690840955,1.2665513696472601,1.2065450256805157,1.249109218757283e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.010250330148512505,2.25,0.0,0.0,light,2.457999999999951
aluminum,partial,0.10688709218889725,1.1530478571040625,1.1530478571040625,0.0218,0.01680265089209465,0.03860265089209465,2700.0,,2417.4885723128787,0.09332146739262237,1.269925805777272,1.210278377975332,1.240726976741696e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.00998213772739386,2.25,0.0,0.0,light,2.4719999999999493
copper,partial,0.2677901487362925,1.0912168198722654,1.0912168198722654,0.012,0.0390973617154987,0.051097361715498696,8900.0,,2855.2816978659303,0.1458973617154987,1.568418167948929,1.51327624361399,1.737278886409218e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.027137086017070055,0.6042591515837383,2.7352789291648855e-33,-0.2896617103307172,active,
copper,partial,0.22277703412214778,1.0253567009369713,1.0253567009369713,0.012,0.03252544698183357,0.04452544698183357,8900.0,,3129.119558051343,0.13932544698183358,1.5375046244935304,1.4788009385400254,1.464806953732788e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02393122391743516,0.6112294361138743,7.505296732216374e-34,-0.2896782972935784,active,
aluminum,bare_like,0.027760072513880563,1.046881443141796,1.046881443141796,0.0218,0.004363883399182027,0.026163883399182027,2700.0,,2591.745420380532,0.06781012497920023,1.0912500223811084,1.0316722937413445,7.431723583629598e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.009663633276263213,2.25,0.0,0.0,light,1.9420000000000015
aluminum,heavily_coated,0.3854938385367343,1.074102273527936,1.074102273527936,0.0218,0.06059963141797463,0.08239963141797463,2700.0,,2222.6685402706407,0.1831470684826285,1.7110238790121648,1.6954870647997693,2.112959842767435e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.010022855118624484,0.5745454151704171,9.725503138759607e-31,-0.2891632024594826,active,
copper,heavily_coated,0.6670008918122594,1.3167373112262055,1.3167373112262055,0.012,0.09738213020458987,0.10938213020458987,8900.0,,1866.6863574761685,0.20418213020458986,1.7966460259776411,1.7902074504624437,3.540103947712038e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.038056291200016794,0.5583999849171313,3.51644299496463e-29,-0.28859674808637925,active,
aluminum,partial,0.1924125409315912,1.2374813515710117,1.2374813515710117,0.0218,0.03024725143444614,0.05204725143444614,2700.0,,2322.807141391958,0.12089572732175433,1.4339167152238546,1.3775265282535418,1.851348925352933e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01997535544631315,2.25,0.0,0.0,light,3.537999999999832
aluminum,bare_like,0.037488433677038434,1.0857592360006028,1.0857592360006028,0.0218,0.005893181774030441,0.02769318177403044,2700.0,,2561.881349738761,0.07094664590181396,1.1156537143032366,1.0552623152917344,8.363709370568692e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.009170959089386593,2.25,0.0,0.0,light,2.0279999999999982
aluminum,partial,0.17285071061965518,1.1872191256732445,1.1872191256732445,0.0218,0.027172131709409797,0.0489721317094098,2700.0,,2339.877673506813,0.11458879761088303,1.3970595186399224,1.341113629526007,1.6151167867389258e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.021349160221767288,2.25,0.0,0.0,light,3.157999999999874
aluminum,heavily_coated,0.3790999444101039,1.1885921223940308,1.1885921223940308,0.0218,0.05959451126126834,0.08139451126126834,2700.0,,2224.788997085991,0.1810856130772616,1.7136465261054383,1.6859180830813514,2.5582892322900144e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.002917027222397968,0.5740333036327561,1.5686859861073197e-30,-0.2891494307403986,active,
aluminum,partial,0.23538312785662685,1.0703649039235144,1.0703649039235144,0.0218,0.037002227699061745,0.058802227699061745,2700.0,,2291.577709298336,0.13474987425225507,1.4961760434384261,1.4543156556481802,1.5438037439571782e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.022650298256877168,0.6217147986748531,5.134116383582747e-35,-0.28548750368033965,active,
aluminum,partial,0.2566370456741158,1.2243030483918096,1.2243030483918096,0.0218,0.04034334357997101,0.06214334357997101,2700.0,,2278.6406675007192,0.14160234989579168,1.5395518655602614,1.490835498626306,2.1225030463008214e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.013253543334877934,0.6107621706889689,-6.7631003978468126e-34,-0.289634168114062,active,
aluminum,partial,0.16020939198555206,1.1819569943802248,1.1819569943802248,0.0218,0.02518491642012878,0.04698491642012878,2700.0,,2352.097619624944,0.11051311007006184,1.3738932577517127,1.3170473703172907,1.5438928325106934e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0019773388305545643,2.25,0.0,0.0,light,2.9799999999998934
copper,bare_like,0.04309812251021939,1.2357465822839375,1.2357465822839375,0.012,0.0062923258864920305,0.01829232588649203,8900.0,,6182.501153120449,0.11309232588649203,1.4233385493570998,1.332327717610941,1.726998546217846e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0021228594185765575,2.25,0.0,0.0,light,3.3959999999998476
copper,partial,0.38626120055537283,1.005757417938156,1.005757417938156,0.012,0.05639413528108443,0.06839413528108443,8900.0,,2386.0837571875636,0.16319413528108442,1.6275031234681332,1.600467165352636,1.6507869850138642e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.005815066485930011,0.5914836501519588,-5.268709184804313e-32,-0.28952301846029566,active,
aluminum,partial,0.2321166184400758,1.3502739558613415,1.3502739558613415,0.0218,0.036488732418779916,0.058288732418779916,2700.0,,2293.697484973775,0.13369671895126484,1.5063766127770064,1.4486213103012993,2.437611732223182e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03350481925462196,0.6186326513797242,-1.7930378936413778e-36,-0.2887477012552068,active,
aluminum,heavily_coated,0.3087674281456576,1.4936352402771984,1.4936352402771984,0.0218,0.048538239704497374,0.07033823970449737,2700.0,,2252.113603836931,0.15840970650844147,1.6338001226385563,1.5768318722541403,3.5340353768849484e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0034358420834406053,0.5901624349422421,-4.4275607886793044e-32,-0.28949430412945526,active,
aluminum,partial,0.10622968692254725,1.043489837327812,1.043489837327812,0.0218,0.016699306784224432,0.03849930678422443,2700.0,,2418.472464518536,0.09310951336069846,1.2644412018104176,1.2089031895522169,1.0138425270342143e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02056237342664197,2.25,0.0,0.0,light,2.4439999999999524
copper,partial,0.21747557226342418,1.0333441316244536,1.0333441316244536,0.012,0.03175143355045994,0.043751433550459934,8900.0,,3166.7861440623224,0.13855143355045993,1.5347639196310894,1.47468752656555,1.479452338192679e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.035862600536668,0.6118573495875989,6.755031084079182e-34,-0.2896781951166754,active,
copper,partial,0.3917623529613491,1.3545638876353139,1.3545638876353139,0.012,0.05719730353235697,0.06919730353235697,8900.0,,2369.995580184293,0.16399730353235697,1.6563541941816635,1.6044007218409855,3.0090935781679626e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.02139803017427484,0.5854905759898188,-8.199787155977656e-32,-0.2894242821239226,active,
copper,heavily_coated,0.617408738515849,1.2179788084287042,1.2179788084287042,0.012,0.09014167582331395,0.10214167582331395,8900.0,,1928.1226221898526,0.19694167582331396,1.763325694497292,1.7581798951537173,2.921575361178664e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0030881688016485215,0.5645457895794892,3.0076199683458444e-30,-0.2888287040138667,active,
aluminum,partial,0.10678991610314781,1.3300327691293858,1.3300327691293858,0.0218,0.016787374811414832,0.03858737481141483,2700.0,,2417.6336769926884,0.09329013685081589,1.275061449976859,1.2100751993204415,1.6502905489284726e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02483654249231319,2.25,0.0,0.0,light,2.5079999999999454
aluminum,partial,0.07776584867499325,1.2540139910744912,1.2540139910744912,0.0218,0.012224791411708943,0.03402479141170894,2700.0,,2466.803874142808,0.08393248727130458,1.2115835768809817,1.147782348797191,1.3198812432900213e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.00386729885589734,2.25,0.0,0.0,light,2.3059999999999676
aluminum,heavily_coated,0.3592415392678035,1.0692969370273415,1.0692969370273415,0.0218,0.05647276997289871,0.07827276997289871,2700.0,,2231.7220246046622,0.1746830646753325,1.6761364469081608,1.6558458210666895,1.9973190685548918e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.016725255863680098,0.5814694920832892,1.0543342860534475e-30,-0.2893328915670115,active,
