material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
aluminum,partial,0.25105283737545864,0.9715058492201383,0.9715058492201383,0.0218,0.0394655060354221,0.0612655060354221,2700.0,,2281.9030535288784,0.13980194529822162,1.5129272922401213,1.481327557767318,1.31948377405038e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0007059975149927687,0.5764574512779644,-1.2464668799090576e-35,-0.2905526322117477,active,
copper,partial,0.25073971207604906,0.5262277279179064,0.5262277279179064,0.012,0.03660799796310317,0.04860799796310317,8900.0,,2950.2963292575796,0.14340799796310316,1.4940172380686492,1.5003106131827726,3.971191490261516e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.04239219730659992,0.5806763589538217,-1.058724296118279e-34,-0.2905412506884653,active,
copper,partial,0.35245481612512064,0.29822106375509816,0.29822106375509816,0.012,0.05145840315426761,0.06345840315426761,8900.0,,2493.891987315547,0.15825840315426762,1.4307116471059476,1.576078645217105,1.4074838145009339e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,4.825875952822131e-05,0.5953952935352858,-1.4873474798807446e-36,-0.2902133448740733,active,
aluminum,partial,0.1250635694641018,0.7141380043505245,0.7141380043505245,0.0218,0.019659993119756802,0.0414599931197568,2700.0,,2392.2277349259443,0.09918174543092106,1.2800354296879957,1.247700555535557,5.058200475029115e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03370237402758062,2.25,0.0,0.0,light,4.143999999999766
aluminum,partial,0.17904609752778256,0.6422934807556271,0.6422934807556271,0.0218,0.028146046531367416,0.049946046531367416,2700.0,,2334.2438571331804,0.11658625230393238,1.3639280525585147,1.3527519418439298,4.809659925098881e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.006993403744747068,0.6120006163072723,-2.1958137726891205e-38,-0.28960343280681544,active,
aluminum,heavily_coated,0.3074913090742947,0.9389714357948282,0.9389714357948282,0.0218,0.04833763378647914,0.07013763378647914,2700.0,,2252.6889549715843,0.15799827295864335,1.5920079275273302,1.5747828079957142,1.3930191976771023e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.014775707324295891,0.5596193446086535,2.703087025246562e-33,-0.2905773862071487,active,
aluminum,partial,0.0913534686532696,0.5540024245876183,0.5540024245876183,0.0218,0.014360765272293984,0.03616076527229398,2700.0,,2442.2401230586065,0.08831327182850066,1.2001390092521524,1.1773551353012168,2.7104993385613335e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.030437805721781407,2.25,0.0,0.0,light,3.19199999999987
aluminum,partial,0.15006518811063685,0.7039587844800383,0.7039587844800383,0.0218,0.02359024757099211,0.04539024757099211,2700.0,,2362.677514173479,0.10724251729875042,1.323437430936583,1.2974122519543227,5.314488419670604e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.025361330731810374,0.6248213966878706,-1.7270916254854596e-39,-0.27972812740053954,active,
aluminum,partial,0.16880661479790554,0.9685051895753176,0.9685051895753176,0.0218,0.026536399846230754,0.048336399846230754,2700.0,,2343.6776639836285,0.11328494067699273,1.3781094608544289,1.3334618213005118,1.0626153516349775e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.02920311751155189,0.6083755477492775,-1.350794235478262e-38,-0.2897584958470376,active,
aluminum,heavily_coated,0.2805948723935264,0.689055580668966,0.689055580668966,0.0218,0.04410951394026234,0.06590951394026234,2700.0,,2265.6303146726323,0.14932659280839683,1.5202366151431075,1.530957282461074,7.089990687380575e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0032041913398042493,0.5748472375419899,1.498958763062942e-34,-0.29056552542238373,active,
