material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
aluminum,partial,0.09681603786605475,1.3545051716124177,1.3545051716124177,0.0218,0.015219481152543804,0.037019481152543804,2700.0,,2433.1637279634106,0.0900744587683947,1.2548914988436561,1.1890368811894454,1.652581917236178e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.009684886907621114,0.0,0.0,0.0,heavy,1.2160000000000009
aluminum,bare_like,0.044613929159261996,1.317035339017012,1.317035339017012,0.0218,0.007013309663835985,0.028813309663835985,2700.0,,2542.01887095835,0.07324397690023766,1.13750460322479,1.072211481670538,1.2704769010815057e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0029662605660632346,0.0,0.0,0.0,heavy,1.9440000000000015
copper,partial,0.22570867698765285,1.1850124482001623,1.1850124482001623,0.012,0.032953466840197315,0.04495346684019731,8900.0,,3108.847362918626,0.13975346684019732,1.5476993399083878,1.481070699029502,1.9624943503486675e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.011768189498285312,0.0,0.0,0.0,heavy,0.7020000000000005
copper,bare_like,0.029349678458881236,1.4115015610478638,1.4115015610478638,0.012,0.0042850530549966605,0.01628505305499666,8900.0,,6821.2889868917555,0.11108505305499665,1.415158587902132,1.3204510565527325,2.2131882322854788e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.006513445347012152,0.0,0.0,0.0,heavy,0.8160000000000006
aluminum,partial,0.24281068057043229,1.0133078699995677,1.0133078699995677,0.0218,0.03816983898567196,0.05996983898567196,2700.0,,2286.892775474681,0.13714459152271308,1.5036703085888419,1.4671814845275635,1.408190845383795e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.025421196216815628,0.0,0.0,0.0,heavy,0.7040000000000005
aluminum,partial,0.05360512311722726,1.2383021568816952,1.2383021568816952,0.0218,0.008426725354028126,0.030226725354028126,2700.0,,2519.0564592230357,0.07614282774422525,1.1569900043889176,1.0932235929915526,1.167568205655489e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.021708487785369216,0.0,0.0,0.0,heavy,1.7260000000000013
aluminum,partial,0.25945737977105376,1.3422436186227502,1.3422436186227502,0.0218,0.04078670010000966,0.06258670010000966,2700.0,,2277.0277644333487,0.14251165381198544,1.550310042713797,1.4956145620556534,2.56751550988669e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01281008310087007,0.0,0.0,0.0,heavy,0.6820000000000005
aluminum,heavily_coated,0.3366592676938456,1.2026672029783958,1.2026672029783958,0.0218,0.05292283688147252,0.07472283688147252,2700.0,,2240.309943835658,0.16740231449717274,1.6569125140544492,1.6209709214997114,2.4213211405562254e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.01529307491622802,0.0,0.0,0.0,heavy,0.5980000000000004
aluminum,partial,0.0794615798902093,1.4035827847361488,1.4035827847361488,0.0218,0.012491360358740905,0.034291360358740905,2700.0,,2463.5712053595607,0.08447920797240238,1.2186494175185654,1.1515145020080415,1.6642781031745864e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.025400382041363523,0.0,0.0,0.0,heavy,1.312000000000001
copper,partial,0.22810717640483413,1.262177005374158,1.262177005374158,0.012,0.03330364775510579,0.045303647755105786,8900.0,,3092.5467307280105,0.14010364775510578,1.5525848367951982,1.4829251009960485,2.2319783128970208e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.032606798767473334,0.0,0.0,0.0,heavy,0.6720000000000005
separator,film,,1.3960040407614505,1.3960040407614505,,,0.0139,,,900.0,0.01251,0.475363151806687,0.44312183426231666,2.4379829295596938e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0015480253149439658,2.25,0.0,0.0,light,4.421999999999735
aluminum,partial,0.1641503367799534,1.3859646018673089,1.3859646018673089,0.0218,0.025804432941808675,0.047604432941808675,2700.0,,2348.178587020843,0.11178371008122477,1.3887380028266711,1.324596962639921,2.1472509144854333e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.014257962085864497,0.0,0.0,0.0,heavy,0.8500000000000006
aluminum,partial,0.14909789435797027,1.2865583719341398,1.2865583719341398,0.0218,0.023438188993072928,0.04523818899307293,2700.0,,2363.725305987092,0.1069306521199532,1.357225751158694,1.2955244172437606,1.7699508468913583e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.038396492744613285,0.0,0.0,0.0,heavy,0.9420000000000007
aluminum,partial,0.1796273165530542,1.2783198312384347,1.2783198312384347,0.0218,0.028237414162140123,0.05003741416214012,2700.0,,2333.726574108716,0.11677364312987021,1.4130666620224595,1.3538386545546863,1.9081999601808415e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.049236595837345014,0.0,0.0,0.0,heavy,0.8160000000000006
separator,film,,1.3593031566491365,1.3593031566491365,,,0.0139,,,900.0,0.01251,0.47523790155027124,0.44312183426231666,2.31147904466706e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.007713979233985686,2.25,0.0,0.0,light,4.419999999999735
aluminum,partial,0.17258395600838794,1.406459384313453,1.406459384313453,0.0218,0.027130197884518585,0.048930197884518585,2700.0,,2340.125284735315,0.11450279325666435,1.4049443590518538,1.3406102502057053,2.2650118138754483e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0009602551706827307,0.0,0.0,0.0,heavy,0.8240000000000006
other_light,unresolved_nonmetal,,1.1207605247736134,0.14046545302213614,,,,,,1100.0,,0.4120360639238366,,8.108299558433856e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.020104733860364855,2.25,0.0,0.0,light,3.8499999999997976
copper,partial,0.2677901487362925,1.0912168198722654,1.0912168198722654,0.012,0.0390973617154987,0.051097361715498696,8900.0,,2855.2816978659303,0.1458973617154987,1.568418167948929,1.51327624361399,1.737278886409218e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.019200631979225058,0.0,0.0,0.0,heavy,0.6540000000000005
aluminum,partial,0.23453564054382559,1.0996256610050614,1.0996256610050614,0.0218,0.03686900269348938,0.05866900269348938,2700.0,,2292.1241148463896,0.1344766358677348,1.4967948278934178,1.452840416762958,1.626060005769579e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0025903164436772708,0.0,0.0,0.0,heavy,0.7380000000000005
copper,partial,0.39340206053593685,1.1697875818310204,1.1697875818310204,0.012,0.057436700838246785,0.06943670083824678,8900.0,,2365.272238680193,0.16423670083824676,1.6452571635989313,1.6055713177424171,2.2474199193738392e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0021158822733798777,0.0,0.0,0.0,heavy,0.5860000000000004
aluminum,heavily_coated,0.2865953388572815,1.3423119833097088,1.3423119833097088,0.0218,0.04505278726836466,0.06685278726836466,2700.0,,2262.6012972918224,0.15126120320097614,1.5925698403201372,1.5408425764634497,2.725426568500791e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.013680908298318339,0.0,0.0,0.0,heavy,0.6560000000000005
aluminum,bare_like,0.03653155767703802,1.4358777635754303,1.4358777635754303,0.0218,0.005742760866830378,0.027542760866830378,2700.0,,2564.6717063765027,0.07063813951065383,1.1199850942716065,1.0529654494612928,1.4563782754984437e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.008477798727658444,0.0,0.0,0.0,heavy,2.0259999999999985
other_light,unresolved_nonmetal,,1.4294639879780044,0.10197831565706006,,,,,,1100.0,,0.25036611575765194,,1.6823291258273977e-06,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0038533091516184752,2.25,0.0,0.0,light,2.875999999999905
copper,partial,0.4360515788813368,1.380591094814895,1.380591094814895,0.012,0.06366353051667517,0.07566353051667517,8900.0,,2252.915365601496,0.17046353051667518,1.6829985212896454,1.6357247858334036,3.2490890497562135e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01844735692715631,0.0,0.0,0.0,heavy,0.5680000000000004
copper,partial,0.13137091654226896,1.1772983630487197,1.1772983630487197,0.012,0.019180153815171266,0.031180153815171266,8900.0,,4040.395520880122,0.12598015381517125,1.4854152551499549,1.4061950413377684,1.7461245345423648e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.027422256326880144,0.0,0.0,0.0,heavy,0.7300000000000005
copper,partial,0.25376606456154893,1.040209426611937,1.040209426611937,0.012,0.03704984542598615,0.049049845425986144,8900.0,,2932.727803251666,0.14384984542598614,1.5569158523645863,1.5026201029555937,1.5565066117230062e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0008255552499539552,0.0,0.0,0.0,heavy,0.6600000000000005
other_light,unresolved_nonmetal,,1.2653566784861339,0.08323941546430279,,,,,,1100.0,,0.17915479907016618,,1.1668907368785873e-06,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.016158110328209473,2.25,0.0,0.0,light,2.5979999999999355
separator,film,,1.1364715077614411,1.1364715077614411,,,0.0139,,,900.0,0.01251,0.47430688422941236,0.44312183426231666,1.6157509274299077e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0026693719011148726,2.25,0.0,0.0,light,4.409999999999736
copper,partial,0.13515213280465876,1.4706106920559368,1.4706106920559368,0.012,0.01973221138948018,0.03173221138948018,8900.0,,3987.5005821821787,0.12653221138948018,1.4956495385833453,1.4092727166766839,2.7365068309702435e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0006907856765212852,0.0,0.0,0.0,heavy,0.7180000000000005
aluminum,partial,0.10473278051086288,1.306256448823672,1.306256448823672,0.0218,0.016463993096307646,0.038263993096307646,2700.0,,2420.7326070588674,0.0926268957645073,1.2701845598882866,1.2057660452673673,1.5804981967658696e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.00586476536475244,0.0,0.0,0.0,heavy,1.1680000000000008
aluminum,partial,0.19213181667642937,1.042189215005015,1.042189215005015,0.0218,0.030203121581534695,0.052003121581534695,2700.0,,2323.037835819902,0.12080521901464758,1.4231266179891362,1.3770107906817246,1.3121359854902028e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.039710902749688685,0.0,0.0,0.0,heavy,0.8020000000000006
copper,partial,0.10788156009812644,1.0387135162349177,1.0387135162349177,0.012,0.01575070777432646,0.02775070777432646,8900.0,,4416.129086541862,0.12255070777432646,1.464753672996425,1.3869231807226485,1.3222311660351537e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.042089848836724904,0.0,0.0,0.0,heavy,0.7660000000000006
copper,partial,0.14979012536484893,1.4937186234916733,1.4937186234916733,0.012,0.02186935830326794,0.03386935830326794,8900.0,,3798.990141801803,0.12866935830326795,1.5066327178916057,1.4211242901055818,2.870864708670117e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03717534803022881,0.0,0.0,0.0,heavy,0.7240000000000005
other_light,unresolved_nonmetal,,1.0415433760130024,0.09550087813037966,,,,,,1100.0,,0.22504211698469123,,6.507638071068777e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.029385552525455074,2.25,0.0,0.0,light,2.7979999999999134
copper,partial,0.05438893197480215,1.0386183155552322,1.0386183155552322,0.012,0.007940784068321115,0.019940784068321116,8900.0,,5754.075851541054,0.11474078406832111,1.4275808834550414,1.3420027372313248,1.2377409713683096e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.010176950669188424,0.0,0.0,0.0,heavy,0.8220000000000006
aluminum,partial,0.12985190485366427,1.4894139992519735,1.4894139992519735,0.0218,0.020412719442996025,0.042212719442996025,2700.0,,2386.1422332643006,0.1007255526438699,1.3257360277105723,1.2573735619529234,2.2344493877089558e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.00554779171176049,0.0,0.0,0.0,heavy,1.0020000000000007
aluminum,bare_like,0.02175135099693525,1.130283848873872,1.130283848873872,0.0218,0.00341931237671822,0.02521931237671822,2700.0,,2612.000362695611,0.0658728530749219,1.0783066595008872,1.0168285508697983,8.415530873222636e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.016705306930094376,0.0,0.0,0.0,heavy,2.5319999999999427
aluminum,partial,0.11818175183401619,1.3756971164317924,1.3756971164317924,0.0218,0.01857817138830735,0.04037817138830735,2700.0,,2401.3712180359794,0.09696297860880515,1.2995006542545242,1.233665640375789,1.8350656338907414e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.041059299019229785,0.0,0.0,0.0,heavy,1.0300000000000007
aluminum,partial,0.16274809661181877,1.1867602370730155,1.1867602370730155,0.0218,0.02558400078737791,0.04738400078737791,2700.0,,2349.561286059088,0.11133161382861649,1.3787472970850345,1.3219156594329173,1.5679942936292982e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.011385062735241605,0.0,0.0,0.0,heavy,0.8780000000000007
aluminum,heavily_coated,0.32958286155592886,1.2487620652067712,1.2487620652067712,0.0218,0.051810425836592025,0.07361042583659202,2700.0,,2243.1715143286788,0.16512081039424703,1.6502640572563887,1.6098870270761552,2.5749049729508903e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.009216445856094014,0.0,0.0,0.0,heavy,0.5880000000000004
aluminum,partial,0.1660184735735215,1.3580011836936958,1.3580011836936958,0.0218,0.026098104045757582,0.04789810404575758,2700.0,,2346.356255718921,0.11238601606483907,1.3912722930001242,1.3281607237656572,2.0725860624151576e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.02201666528088856,0.0,0.0,0.0,heavy,0.8180000000000006
copper,heavily_coated,0.5152852200523665,1.1682139121578667,1.1682139121578667,0.012,0.0752316421276455,0.0872316421276455,8900.0,,2086.76161181604,0.1820316421276455,1.708806240638303,1.6903161405002096,2.484229042726984e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0049721084876528645,0.0,0.0,0.0,heavy,0.5620000000000004
separator,film,,1.3150238855891438,1.3150238855891438,,,0.0139,,,900.0,0.01251,0.47507762713957935,0.44312183426231666,2.1633390624071324e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.023248103262187937,2.25,0.0,0.0,light,4.415999999999736
copper,partial,0.11635937108543881,1.0821824246725578,1.0821824246725578,0.012,0.016988468178474065,0.028988468178474065,8900.0,,4270.265935279585,0.12378846817847405,1.4720265460594328,1.3939095367093695,1.4497100234045744e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02163161485027263,0.0,0.0,0.0,heavy,0.7480000000000006
copper,partial,0.20113921250234057,1.1131256379978396,1.1131256379978396,0.012,0.029366325025341724,0.041366325025341724,8900.0,,3291.7191687181266,0.1361663250253417,1.5288221764564813,1.461939341285323,1.6871670609575451e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.024607662151825378,0.0,0.0,0.0,heavy,0.7060000000000005
aluminum,partial,0.258734447422691,1.2102112400919596,1.2102112400919596,0.0218,0.04067305513484703,0.06247305513484703,2700.0,,2277.439015691548,0.1422785731935498,1.5420150386660096,1.4943910080183023,2.0838279831358674e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.008916402787309577,0.0,0.0,0.0,heavy,0.7020000000000005
copper,partial,0.23133855763093214,1.2506647680707483,1.2506647680707483,0.012,0.0337754294141161,0.045775429414116095,8900.0,,3070.9800260391626,0.1405754294141161,1.5541688215281377,1.48541978581274,2.1988279572468611e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.02528976531562485,0.0,0.0,0.0,heavy,0.7020000000000005
aluminum,partial,0.21644178748542645,1.217217163051957,1.217217163051957,0.0218,0.03402464899270904,0.05582464899270904,2700.0,,2304.412101542774,0.12864299670317633,1.473982322225593,1.4209787036592265,1.9059973086594867e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0004326905225619444,0.0,0.0,0.0,heavy,0.7500000000000006
aluminum,heavily_coated,0.33344385391485126,1.0989456309369627,1.0989456309369627,0.0218,0.05241737383541463,0.07421737383541463,2700.0,,2241.5995654820886,0.16636563294068718,1.6438913645916162,1.6159439887066092,2.0091669709757193e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01857828423169172,0.0,0.0,0.0,heavy,0.5780000000000004
copper,partial,0.2825870441977464,1.2528519219549674,1.2528519219549674,0.012,0.04125770845287097,0.053257708452870964,8900.0,,2780.0240144370996,0.14805770845287097,1.5862521529945381,1.5244388449118786,2.3239699625223537e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.01132663833646371,0.0,0.0,0.0,heavy,0.6240000000000004
copper,partial,0.2780440923222679,1.41012202487772,1.41012202487772,0.012,0.040594437479051115,0.05259443747905111,8900.0,,2802.471982664703,0.14739443747905112,1.5903548279292803,1.52102041099756,2.9308560326956725e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.013682382013305747,0.0,0.0,0.0,heavy,0.6420000000000005
copper,bare_like,0.02432687636907031,1.0748338456869768,1.0748338456869768,0.012,0.0035517239498842647,0.015551723949884265,8900.0,,7095.787213398004,0.11035172394988425,1.4064602072760852,1.3160853540395407,1.2748579289409306e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.008942758276559446,0.0,0.0,0.0,heavy,0.8280000000000006
aluminum,partial,0.23538312785662685,1.0703649039235144,1.0703649039235144,0.0218,0.037002227699061745,0.058802227699061745,2700.0,,2291.577709298336,0.13474987425225507,1.4961760434384261,1.4543156556481802,1.5438037439571782e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.005915373775423373,0.0,0.0,0.0,heavy,0.7360000000000005
aluminum,partial,0.05731660469193112,1.1938474063572921,1.1938474063572921,0.0218,0.009010170257571573,0.030810170257571573,2700.0,,2510.1921174784616,0.07733944651872551,1.1644941273691467,1.1017803558595134,1.1022971897721294e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.016831371105812527,0.0,0.0,0.0,heavy,1.6960000000000013
other_light,unresolved_nonmetal,,1.3785100969340616,0.09572323205596196,,,,,,1100.0,,0.22589990465723608,,1.5087634748601521e-06,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.004276046985127091,2.25,0.0,0.0,light,2.7999999999999132
copper,partial,0.2030994207652651,1.1493595569489252,1.1493595569489252,0.012,0.029652515431728702,0.0416525154317287,8900.0,,3275.972987883136,0.1364525154317287,1.5317425211846853,1.463474865590938,1.8025751047660847e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.006571192537005983,0.0,0.0,0.0,heavy,0.7060000000000005
separator,film,,1.1813130968018835,1.1813130968018835,,,0.0139,,,900.0,0.01251,0.47452197970794174,0.44312183426231666,1.7457712914772456e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.024614851777658018,2.25,0.0,0.0,light,4.405999999999737
other_light,unresolved_nonmetal,,1.2373814418131979,0.08079209352947013,,,,,,1100.0,,0.17035861070688454,,1.0911943335723047e-06,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.03183150965505157,2.25,0.0,0.0,light,2.575999999999938
aluminum,partial,0.07469766092989633,1.4036996022482335,1.4036996022482335,0.0218,0.011742472298179707,0.03354247229817971,2700.0,,2472.783524215926,0.08294327286040787,1.2081384596295612,1.1409985148180353,1.6342914998818642e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.018628513480494758,0.0,0.0,0.0,heavy,1.346000000000001
aluminum,bare_like,0.041581953120127906,1.4377181876702294,1.4377181876702294,0.0218,0.006536683030484106,0.028336683030484106,2700.0,,2550.2786415656865,0.07226643750546044,1.1322433664155966,1.0650323953221832,1.493771535480246e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.023633342840125075,0.0,0.0,0.0,heavy,1.9740000000000015
aluminum,partial,0.05090541051815334,1.0275286879317007,1.0275286879317007,0.0218,0.008002330533453707,0.029802330533453707,2700.0,,2525.7223867329117,0.07527241340515782,1.1453527756474808,1.0869571292407798,7.947375855427959e-08,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.033854402817575985,0.0,0.0,0.0,heavy,1.7680000000000013
aluminum,partial,0.2516038196920698,1.249437638550573,1.249437638550573,0.0218,0.03955212045559337,0.06135212045559337,2700.0,,2281.577009359234,0.13997958750692022,1.5330094727310366,1.4822683986068852,2.1852135193886188e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.005985175141505504,0.0,0.0,0.0,heavy,0.6980000000000005
other_light,unresolved_nonmetal,,1.0138313627785691,0.16341978728061368,,,,,,1100.0,,0.5146114497713573,,6.00189610463058e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0021351605501462897,2.25,0.0,0.0,light,4.905999999999682
aluminum,partial,0.12331867060066021,1.4246054937545172,1.4246054937545172,0.0218,0.019385695018423785,0.041185695018423785,2700.0,,2394.5006280516354,0.09861917258835887,1.3110969208995633,1.2441569567168287,2.0014769092924386e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.011053778724732703,0.0,0.0,0.0,heavy,1.0340000000000007
aluminum,partial,0.18638359711532704,1.1582517494811024,1.1582517494811024,0.0218,0.02929950146652941,0.05109950146652941,2700.0,,2327.8492379004338,0.1189519355459526,1.4196499723546718,1.3664075454743625,1.5957962597627834e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.014381430963470361,0.0,0.0,0.0,heavy,0.7980000000000006
aluminum,partial,0.263813094511129,1.4829718715768347,1.4829718715768347,0.0218,0.04147141845714948,0.06327141845714948,2700.0,,2274.581213929953,0.14391597980133308,1.5636078421148774,1.5029654749733024,3.16500824662827e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.009974558688424156,0.0,0.0,0.0,heavy,0.6740000000000005
