material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
copper,partial,0.3587508644082841,0.9583859596885804,0.9583859596885804,0.012,0.05237762620360947,0.06437762620360947,8900.0,,2472.5612855027084,0.15917762620360948,1.6085397971603135,1.5806492403097705,1.4620523030473142e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.011029156909575736,0.0,0.0,0.0,heavy,3.0339999999998875
aluminum,partial,0.1686254374253644,0.5349040552290935,0.5349040552290935,0.0218,0.026507918763267288,0.04830791876326729,2700.0,,2343.8502460678915,0.11322652728031174,1.3297691969929581,1.333117988848614,3.239663987535671e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.01964909552466097,0.542870508731293,6.33838231248761e-39,-0.29098488058642086,active,
aluminum,partial,0.13526711447348067,0.8367413992988336,0.8367413992988336,0.0218,0.021263990395231164,0.043063990395231164,2700.0,,2379.5163763723676,0.1024714703773949,1.3088395633534249,1.268224033459227,7.174398273262611e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.015065272151924897,0.5479194047545316,-6.753836936299085e-40,-0.2906395616205422,active,
aluminum,heavily_coated,0.2907747643025169,0.5869443373540033,0.5869443373540033,0.0218,0.04570979294835566,0.06750979294835566,2700.0,,2260.5415465504193,0.15260869175877448,1.512460284757687,1.5476905458927261,5.257425211885203e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.025256965517234466,0.044506907295223684,7.99844525370342e-35,-0.29096753858196145,active,
aluminum,heavily_coated,0.365314881730116,0.9985309293995612,0.9985309293995612,0.0218,0.057427499407974245,0.07922749940797424,2700.0,,2229.543685444498,0.17664117101860669,1.6765430725696453,1.6651005436033137,1.7612255553766424e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.030708319890702974,0.0,0.0,0.0,heavy,1.9920000000000015
aluminum,partial,0.1908466503792935,0.5128030814431521,0.5128030814431521,0.0218,0.03000109343962494,0.05180109343962494,2700.0,,2324.098982371977,0.12039086854878801,1.3589257087516617,1.3746472539316321,3.165882557031214e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.0017078391249921152,0.536029326918891,4.3606791485579113e-38,-0.291402538824049,active,
copper,partial,0.1583663782055842,0.7410686221219858,0.7410686221219858,0.012,0.02312149121801529,0.03512149121801529,8900.0,,3699.20201883037,0.12992149121801527,1.4793621417419418,1.4280223129061982,7.135063568511564e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.015479177917165875,0.44474543264110333,1.4031626641853906e-35,-0.2626383458863675,active,
aluminum,partial,0.18365255189079815,0.9153923566395114,0.9153923566395114,0.0218,0.02887018115723347,0.05067018115723347,2700.0,,2330.1953251109867,0.11807141925511223,1.40000544998826,1.361340881861792,9.893713893488106e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.01569965863379586,0.5267497802680794,4.8058305642660516e-37,-0.2918761476118456,active,
copper,partial,0.3547100161810849,0.6753887835061687,0.6753887835061687,0.012,0.0517876623624384,0.0637876623624384,8900.0,,2486.1808144238144,0.15858766236243838,1.5682947567061882,1.577717322095702,7.233976359582711e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.019796356226659522,0.0,0.0,0.0,heavy,4.2999999999997485
aluminum,partial,0.18490365670261905,0.8011329701969148,0.8011329701969148,0.0218,0.02906685483365172,0.05086685483365172,2700.0,,2329.11565586148,0.1184747879574914,1.392228439995796,1.3636642811853603,7.603878181572224e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.02172602017776925,0.5284754905157311,-1.8749207541788474e-37,-0.2917963193856892,active,
aluminum,partial,0.16693567768691348,0.6982488414478438,0.6982488414478438,0.0218,0.0262422885323828,0.0480422885323828,2700.0,,2345.4696952474465,0.11268173184303777,1.3514135709598134,1.3299069377247121,5.493814113821617e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.00532390990256681,0.5377710693382766,-2.16041071795815e-38,-0.29130294984516897,active,
copper,partial,0.4479358845751992,0.8907813250430099,0.8907813250430099,0.012,0.06539863914797908,0.07739863914797908,8900.0,,2224.8277365542704,0.17219863914797906,1.6446513372848133,1.644028539918538,1.3663813392528134e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.01208659099404353,0.0,0.0,0.0,heavy,2.4959999999999467
copper,partial,0.14256633837276456,0.8232117138177522,0.8232117138177522,0.012,0.020814685402423625,0.032814685402423625,8900.0,,3888.9504451259577,0.12761468540242363,1.4763730899826957,1.4152879926278048,8.648160425501798e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.006140492717683759,0.49173294522001065,-1.9120679120164397e-35,-0.26008761546322745,active,
copper,partial,0.19723151536114603,0.5585339729909651,0.5585339729909651,0.012,0.028795801242727317,0.04079580124272732,8900.0,,3323.7685524536682,0.13559580124272733,1.4770866606022612,1.458873433957123,4.2300493137221505e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.005621359034599367,0.47984210553427004,2.933370195877007e-35,-0.2606816312882166,active,
aluminum,partial,0.2198513330577359,0.8816262441293334,0.8816262441293334,0.0218,0.03456062955667609,0.05636062955667609,2700.0,,2302.0017574622048,0.12974226829114463,1.456362953046187,1.427037015321539,1.0084410266990033e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03506545968715681,0.5146320320439334,6.94260134275775e-36,-0.2922852862770891,active,
aluminum,partial,0.26922812886495123,0.9808201034546775,0.9808201034546775,0.0218,0.042322661857570346,0.06412266185757035,2700.0,,2271.612512763333,0.14566184102734892,1.541143899491403,1.5120543167377516,1.4012786733732395e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.020693097267063067,0.0,0.0,0.0,heavy,6.5239999999995035
aluminum,partial,0.19186594084328956,0.6979103325850502,0.6979103325850502,0.0218,0.030161325900565125,0.051961325900565125,2700.0,,2323.2566893750504,0.12071949798728498,1.3918849013455843,1.3765221539838817,5.879991211898686e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.013176036883150843,0.5285520576500965,-5.269051314758876e-38,-0.2917922973758836,active,
copper,partial,0.39320407080800895,0.9193543783298534,0.9193543783298534,0.012,0.0574077943379693,0.0694077943379693,8900.0,,2365.8408382549624,0.1642077943379693,1.6218826473486065,1.6054300171383262,1.3879047593076143e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.001966096302998972,0.0,0.0,0.0,heavy,2.763999999999917
copper,partial,0.11133637119874185,0.46916615931328565,0.46916615931328565,0.012,0.01625511019501631,0.02825511019501631,8900.0,,4355.145293920001,0.1230551101950163,1.4231910907826506,1.389774445592153,2.7086507544969055e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.01821171941618008,0.5216862762959521,1.1216968463354515e-36,-0.29216247613549573,active,
copper,partial,0.15260349248862504,0.8728142732247177,0.8728142732247177,0.012,0.022280109903339253,0.034280109903339254,8900.0,,3765.4520439785824,0.12908010990333924,1.4856251648041987,1.4233908124766061,9.833384157060824e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.024988000292622693,0.37641982453361283,1.0086067002682584e-35,-0.2679993085865608,active,
aluminum,partial,0.24041800361262716,0.7368949141137697,0.7368949141137697,0.0218,0.03779371016790499,0.05959371016790499,2700.0,,2288.381914140207,0.13637316854474713,1.4711756215119225,1.463049299742955,7.405255535162187e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.01275865468222096,0.5100895275703956,-1.3428405515806027e-35,-0.2895414650659405,active,
aluminum,heavily_coated,0.34654398516764023,0.7701247339406584,0.7701247339406584,0.0218,0.054476714468353046,0.07627671446835305,2700.0,,2236.4524671376057,0.17058924625789887,1.6202559609233438,1.6363278428432309,1.0117513529456691e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.00742840615689315,0.0,0.0,0.0,heavy,2.7419999999999196
aluminum,partial,0.24355476539079485,0.9132982042621713,0.9132982042621713,0.0218,0.038286809119432955,0.060086809119432955,2700.0,,2286.4334772141196,0.13738449190964616,1.4961694494625835,1.4684641585731013,1.14594274492201e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.010903051812574584,0.24099570598495038,-3.120868022799226e-36,-0.27697384308657974,active,
aluminum,heavily_coated,0.37313354609328336,0.7732167587487198,0.7732167587487198,0.0218,0.058656593445864144,0.08045659344586414,2700.0,,2226.8154656148354,0.1791619865959355,1.6535670069733779,1.6769396356487623,1.0711452990523167e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0017735222347712782,0.0,0.0,0.0,heavy,2.275999999999971
aluminum,partial,0.18441744199553695,0.7978387734298564,0.7978387734298564,0.0218,0.02899042188169841,0.05079042188169841,2700.0,,2329.534252528334,0.11831802747378106,1.3911018021441932,1.3627618130944483,7.531495093140312e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.035654947013138746,0.5287266687547674,2.1955872398535716e-38,-0.29178442598658394,active,
copper,partial,0.28895183886610665,0.9767836161935533,0.9767836161935533,0.012,0.04218696847445157,0.05418696847445156,8900.0,,2749.498129696939,0.14898696847445156,1.5725379613424832,1.529215307657817,1.4214939523700952e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.021328898634778912,0.0,0.0,0.0,heavy,4.275999999999751
copper,partial,0.40801599971429003,0.8958320330585016,0.8958320330585016,0.012,0.05957033595828634,0.07157033595828634,8900.0,,2324.5711191750265,0.16637033595828635,1.6263199644452992,1.6159668292391596,1.335146953945315e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03889184810696211,0.0,0.0,0.0,heavy,2.7619999999999174
aluminum,partial,0.23188726232640686,0.8534999134395644,0.8534999134395644,0.0218,0.03645267763771116,0.05825267763771116,2700.0,,2293.8477279566832,0.13362277224665683,1.4723472433585427,1.4482206438190024,9.733912557811595e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0271273922664476,0.5095875009409029,3.062432812956577e-36,-0.28898519264494277,active,
copper,partial,0.3009682278591722,0.7689570432724167,0.7689570432724167,0.012,0.04394136126743914,0.055941361267439135,8900.0,,2694.631625905369,0.15074136126743914,1.557726021310536,1.5381925778177858,8.913260332173444e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.004042285232489354,0.0,0.0,0.0,heavy,5.035999999999667
aluminum,heavily_coated,0.28318519502419737,0.5029437517840343,0.5029437517840343,0.0218,0.044516712657803825,0.06631671265780383,2700.0,,2264.312157669672,0.15016173872775146,1.4801612588459339,1.535232442033058,3.7983774820971456e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.021237810092749238,0.4447940720411099,1.2320437914479552e-36,-0.2632594785809147,active,
aluminum,partial,0.21570383664599257,0.7497482169701807,0.7497482169701807,0.0218,0.03390864312075004,0.05570864312075004,2700.0,,2304.939894061194,0.12840507397303447,1.4356922785240605,1.4196640592339969,7.217936692217862e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.024860857061466464,0.5190085834255472,6.607211617566472e-37,-0.29218613538202864,active,
aluminum,partial,0.18368562808068406,0.6526222055602339,0.6526222055602339,0.0218,0.028875380734283536,0.050675380734283536,2700.0,,2330.1666734120263,0.11808208334949336,1.37278375514287,1.3614023579580168,5.0293018287258894e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.038373577760698836,0.532853158735595,-6.069080995697001e-38,-0.2915771910736025,active,
copper,partial,0.3104244254270115,0.583642443708903,0.583642443708903,0.012,0.04532196611234368,0.05732196611234368,8900.0,,2653.8162667729193,0.1521219661123437,1.5311699466948976,1.5452204956249276,5.181859867278752e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.030559954718972587,0.0,0.0,0.0,heavy,7.811999999999362
aluminum,heavily_coated,0.2784156452956086,0.5273151045535986,0.5273151045535986,0.0218,0.04376693944046968,0.06556693944046968,2700.0,,2266.7519556055786,0.14862398819975717,1.481400363889986,1.5273513409767214,4.132656740434723e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,7.250194033614358e-05,0.42477626384085193,-1.1988383628871467e-35,-0.2643196542251593,active,
aluminum,partial,0.24593214839374564,0.5338439142593445,0.5338439142593445,0.0218,0.03866053372749682,0.06046053372749682,2700.0,,2284.977909495329,0.13815098396362752,1.4411072036773747,1.4725548697054036,3.937155563910849e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.011768799070785395,0.5178587653316122,1.0834599137880617e-37,-0.292224633423752,active,
copper,partial,0.17192956196895848,0.464680933676937,0.464680933676937,0.012,0.02510171604746794,0.03710171604746794,8900.0,,3555.137877685034,0.13190171604746792,1.4482736402652374,1.438863904294307,2.8481322562539345e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03528211609844325,0.5163456804990372,-7.556945163649635e-36,-0.2923331067795025,active,
copper,partial,0.1708868794466879,0.9627575843760285,0.9627575843760285,0.012,0.024949484399216428,0.03694948439921643,8900.0,,3565.665030010822,0.13174948439921644,1.502143675431555,1.4380333470160214,1.2211888249505905e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.008435762153144781,0.16764194165651838,-8.400975893980549e-35,-0.2821580449533456,active,
aluminum,heavily_coated,0.2965910147718941,0.6710035703235044,0.6710035703235044,0.0218,0.04662410752214176,0.06842410752214176,2700.0,,2257.7409434623023,0.15448390907260637,1.5381251980588362,1.5571703300550104,6.955572989693604e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.006682764054925033,0.0,0.0,0.0,heavy,6.5519999999995004
copper,partial,0.1138986529369781,0.8079825548233508,0.8079825548233508,0.012,0.0166292033287988,0.0286292033287988,8900.0,,4311.304157200854,0.1234292033287988,1.45797504403889,1.3918853312858879,8.057900379689935e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.029846365882267387,0.5142369131679829,8.100659431808635e-37,-0.29225418046166657,active,
aluminum,partial,0.14203453432126578,0.7055916965854399,0.7055916965854399,0.0218,0.022327828795302984,0.044127828795302984,2700.0,,2371.5953643669577,0.1046533542105193,1.309615658261216,1.2816548083194286,5.210268149173122e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0106189154265898,0.5477300722895387,4.594975334799822e-40,-0.2906526908742975,active,
copper,partial,0.057287948745077054,0.5974466507451267,0.5974466507451267,0.012,0.00836404051678125,0.02036404051678125,8900.0,,5655.2647507197225,0.11516404051678124,1.4101369606390877,1.3444756524204513,4.110694058819648e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03459766704516773,0.5245208031084515,-5.323108963764683e-37,-0.292066640349369,active,
copper,partial,0.2077148754767446,0.9442960943080136,0.9442960943080136,0.012,0.030326371819604712,0.04232637181960471,8900.0,,3239.738392981998,0.13712637181960471,1.523373181095829,1.4670840235243912,1.2227491571442966e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.022026483146839585,0.0,0.0,0.0,heavy,9.0759999999997
aluminum,heavily_coated,0.36975579397079794,0.626933798574638,0.626933798574638,0.0218,0.05812561081220945,0.07992561081220945,2700.0,,2227.9837929861965,0.17807296553412497,1.6174607084645503,1.6718352990123235,6.999086463798517e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0033733394205022376,0.0,0.0,0.0,heavy,2.763999999999917
copper,bare_like,0.026700960857375826,0.6477712694584628,0.6477712694584628,0.012,0.003898340285176872,0.015898340285176872,8900.0,,6962.886584355513,0.11069834028517686,1.3950723176078534,1.318150654939008,4.644986683223347e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.025989559424421407,0.5278405607508774,-8.489698716768256e-38,-0.29193082135232973,active,
copper,bare_like,0.013243382594810116,0.3896846979390123,0.3896846979390123,0.012,0.0019335338588422762,0.013933533858842276,8900.0,,7803.729833393237,0.10873353385884227,1.3681039016393897,1.3064002248347895,1.6511639862003695e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.021100724878858865,0.533917930321011,-9.11218569286351e-39,-0.2916292908657895,active,
aluminum,partial,0.17354828121742322,0.8091365498749847,0.8091365498749847,0.0218,0.02728178980737893,0.04908178980737893,2700.0,,2339.2321632502567,0.11481370134730942,1.3740097333492902,1.3424290880144727,7.516875488713257e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.02383060379101436,0.5325744383669714,1.2633462556170022e-37,-0.29159247491623624,active,
aluminum,heavily_coated,0.4145606781408748,0.8402197585300271,0.8402197585300271,0.0218,0.06516893860374552,0.08696893860374552,2700.0,,2213.6467494051744,0.19251850823939945,1.7148697499662182,1.738324050724034,1.3591214545292062e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.04055802837718977,0.0,0.0,0.0,heavy,1.7420000000000013
aluminum,heavily_coated,0.35928087957161586,0.8335295345462894,0.8335295345462894,0.0218,0.056478954268658024,0.07827895426865802,2700.0,,2231.7077433497448,0.17469574838268467,1.6467096374914492,1.6559059353159584,1.2137362452020298e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.037883206010763414,0.0,0.0,0.0,heavy,2.3159999999999665
copper,partial,0.3903669638701016,0.6075108472660333,0.6075108472660333,0.012,0.05699357672503484,0.06899357672503484,8900.0,,2374.040954244384,0.16379357672503483,1.5687775898825307,1.6034038731012679,6.045120192519016e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.012438789903118008,0.0,0.0,0.0,heavy,4.301999999999748
aluminum,heavily_coated,0.4139704626381714,0.5434250604263415,0.5434250604263415,0.0218,0.06507615672672054,0.08687615672672054,2700.0,,2213.8205015694293,0.1923282168591728,1.6391897743780492,1.7374647311014912,5.679659887152081e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.00819287936821104,0.0,0.0,0.0,heavy,2.4639999999999502
copper,heavily_coated,0.5043895534702748,0.3125029519231053,0.3125029519231053,0.012,0.07364087480666012,0.08564087480666012,8900.0,,2106.948057385182,0.18044087480666013,1.4659314329369626,1.6829141305976778,1.762151208665241e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.03358078855224137,0.511949840579174,-2.436065585441403e-38,-0.29096526983580084,active,
aluminum,heavily_coated,0.38150397974078115,0.9636991083092096,0.9636991083092096,0.0218,0.059972425615250805,0.0817724256152508,2700.0,,2223.9856129974905,0.18186069810822525,1.693101246509439,1.6895222749365288,1.6889693489505445e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.009004758941515778,0.0,0.0,0.0,heavy,1.7920000000000014
aluminum,heavily_coated,0.2805948723935264,0.689055580668966,0.689055580668966,0.0218,0.04410951394026234,0.06590951394026234,2700.0,,2265.6303146726323,0.14932659280839683,1.5202366151431075,1.530957282461074,7.089990687380575e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.00977186328047627,0.0,0.0,0.0,heavy,10.030000000000019
copper,partial,0.36380091183718216,0.7993831303985465,0.7993831303985465,0.012,0.0531149331282286,0.0651149331282286,8900.0,,2455.887235779136,0.1599149331282286,1.5923324479082446,1.5843057755309347,1.0218778339648835e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.016285030278847954,0.0,0.0,0.0,heavy,3.5259999999998333
aluminum,heavily_coated,0.36024155392898555,0.5518818907033297,0.5518818907033297,0.0218,0.05662997227763654,0.07842997227763654,2700.0,,2231.3596998700605,0.17500547940224423,1.5851011522219647,1.6573732243214339,5.330205260648336e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.0075885230564655595,0.0,0.0,0.0,heavy,3.763999999999807
aluminum,partial,0.14943743569668294,0.8811196979294711,0.8811196979294711,0.0218,0.02349156489151856,0.04529156489151856,2700.0,,2363.356706692469,0.10704012364296756,1.3377738162001902,1.2961874018443549,8.310294653229905e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.025064537446750395,0.5409703934779387,1.7411263060901477e-39,-0.29110849791357735,active,
aluminum,partial,0.1623664862244602,0.9117489464816182,0.9117489464816182,0.0218,0.025524011634485144,0.047324011634485144,2700.0,,2349.9398082006683,0.11120857882362821,1.3629507307466975,1.321185018540427,9.244615038202162e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03263803397768839,0.5351018740372354,-2.5096695676819846e-39,-0.2914564552273456,active,
copper,partial,0.27523779200837517,0.72654227863049,0.72654227863049,0.012,0.040184717633222775,0.05218471763322277,8900.0,,2816.6237990650106,0.14698471763322277,1.539449955638266,1.5189049107732402,7.758789434131848e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.029935906253887878,0.0,0.0,0.0,heavy,6.763999999999477
copper,partial,0.0894157013918192,0.6602317455847573,0.6602317455847573,0.012,0.013054692403205604,0.025054692403205604,8900.0,,4783.722365231308,0.11985469240320559,1.4333653520564846,1.3715827543246215,5.224537449817988e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.017946798100852465,0.5195030701206075,-8.353534953496127e-37,-0.2922520729041803,active,
aluminum,heavily_coated,0.27698487093414403,0.6446360584619693,0.6446360584619693,0.0218,0.04354202171084744,0.06534202171084744,2700.0,,2267.4947661327237,0.14816269223787737,1.5070934936497342,1.5249792186668392,6.15698435629832e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.032484937970289035,0.10318164340485836,-2.0134258004766952e-35,-0.2863529351521056,active,
aluminum,heavily_coated,0.3650910645860403,0.751954365066526,0.751954365066526,0.0218,0.057392315352925535,0.07919231535292554,2700.0,,2229.6230302939666,0.17656901013318524,1.6398474160579268,1.6647603980905108,9.983836307066346e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.013431718429551558,0.0,0.0,0.0,heavy,2.5179999999999443
aluminum,heavily_coated,0.3787956382237264,0.8583617841101241,0.8583617841101241,0.0218,0.0595466743287698,0.0813466743287698,2700.0,,2224.8912228204263,0.18098750171971162,1.6748914411859774,1.6854613098474238,1.3334886784330185e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0062357561980483055,0.0,0.0,0.0,heavy,2.075999999999993
aluminum,heavily_coated,0.2851175400843622,0.8935065091042482,0.8935065091042482,0.0218,0.044820477301261735,0.06662047730126174,2700.0,,2263.3393245854677,0.1507847460985992,1.5554266042622846,1.5384139152918546,1.2037958736580222e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.007071364129901136,0.0,0.0,0.0,heavy,5.269999999999642
copper,partial,0.38705627571730944,0.5861058167446275,0.5861058167446275,0.012,0.05651021625472717,0.06851021625472717,8900.0,,2383.7352322393067,0.1633102162547272,1.5622381680856006,1.6010362751462561,5.6100330129408376e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.036053728534130546,0.0,0.0,0.0,heavy,4.761999999999698
copper,heavily_coated,0.6636832424755976,0.8792468135327625,0.8792468135327625,0.012,0.09689775340143725,0.10889775340143724,8900.0,,1870.5413751790845,0.20369775340143725,1.734867601683637,1.7880827546254563,1.5747363238110907e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.018536570834049262,0.0,0.0,0.0,heavy,1.5480000000000012
aluminum,partial,0.22824397285841358,0.9301932144271637,0.9301932144271637,0.0218,0.03587995253334261,0.05767995253334261,2700.0,,2296.259505635304,0.13244813928928112,1.4739810413716217,1.4418411820601313,1.1460199967376137e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.026330782243223508,0.5045102492176847,5.282396791366111e-36,-0.27538020428345367,active,
copper,partial,0.10589126112135638,0.38133551800006404,0.38133551800006404,0.012,0.015460124123718031,0.02746012412371803,8900.0,,4452.27864130879,0.12226012412371803,1.4038995879075595,1.3852779173313485,1.7778673240948053e-08,0.25-0.50,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,9.16842317433191e-05,0.5258894153497443,-2.8396156443912265e-37,-0.29198974005001826,active,
copper,heavily_coated,0.4854468812133855,0.6640815190685943,0.6640815190685943,0.012,0.07087524465715428,0.08287524465715428,8900.0,,2143.888025817325,0.17767524465715429,1.6191101854497458,1.6699672572055697,7.835554049544291e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.007902858025193556,0.0,0.0,0.0,heavy,2.801999999999913
copper,partial,0.23697635493790414,0.5695801861459702,0.5695801861459702,0.012,0.03459854782093401,0.046598547820934005,8900.0,,3034.398161167844,0.141398547820934,1.4969222650364358,1.4897622651273525,4.587274148860172e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.004201243424864187,0.22852222707512834,1.1948833783341551e-35,-0.2776585754198518,active,
aluminum,heavily_coated,0.33757478411786135,0.9320128319576368,0.9320128319576368,0.0218,0.05306675606332781,0.07486675606332781,2700.0,,2239.9459381623105,0.16769748614743968,1.632165051835205,1.6223993782574664,1.456700723523855e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.010954507037273641,0.0,0.0,0.0,heavy,2.727999999999921
aluminum,partial,0.26680542420038034,0.9246017253187941,0.9246017253187941,0.0218,0.04194181268429979,0.06374181268429979,2700.0,,2272.930917951916,0.14488073681644462,1.5321858638338022,1.5079947098948707,1.238568541108006e-07,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.0021675078755896476,0.0,0.0,0.0,heavy,7.267999999999422
copper,partial,0.07632467902732583,0.6329368204973062,0.6329368204973062,0.012,0.01114340313798957,0.02314340313798957,8900.0,,5096.199657188148,0.11794340313798957,1.4237332538573926,1.3606026810402383,4.724919099811239e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,0.03144454389209841,0.5215691231556228,-3.059388950957967e-37,-0.29217939791239245,active,
copper,heavily_coated,0.7212843076787598,0.6183257082185816,0.6183257082185816,0.012,0.10530750892109893,0.11730750892109892,8900.0,,1808.1324108907856,0.21210750892109895,1.6836504345086556,1.8246203605203932,8.10943599951596e-08,0.50-1.00,0.25-1.00,1.6666666666666667e-05,pneumatic_feed,-0.0141624475890869,0.0,0.0,0.0,heavy,1.9880000000000015
