material,liberation_state,residual_coating_fraction,size_mm,aerodynamic_size_mm,metal_thickness_mm,coating_thickness_mm,total_thickness_mm,metal_density_kg_m3,coating_density_kg_m3,effective_density_kg_m3,areal_density_kg_m2,suspension_velocity_m_s,eq9_velocity_m_s,physical_particle_mass_kg,source_subfraction,pneumatic_fraction,statistical_mass,mill_fraction,x_m,z_m,vx_m_s,vz_m_s,dynamic_stream,exit_time_s
copper,partial,0.17293154468895,1.0413454629842007,1.0413454629842007,0.012,0.025248005524586694,0.037248005524586694,8900.0,,3545.102715296376,0.1320480055245867,1.5075011367528932,1.4396615903447285,1.4319290648144805e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.03627527124385756,0.5296504795557547,2.0042249484275103e-35,-0.29187465063810947,active,
copper,partial,0.30292849487828516,1.2047306670199498,1.2047306670199498,0.012,0.04422756025222964,0.056227560252229636,8900.0,,2686.0059297387143,0.15102756025222963,1.5959582700108246,1.5396520989233238,2.1919777327689878e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.02976439102115417,0.5105336741313838,-4.649692259214736e-33,-0.2889483699256041,active,
copper,partial,0.36537514160573,1.0147824225375504,1.0147824225375504,0.012,0.053344770674436576,0.06534477067443657,8900.0,,2450.766435042163,0.16014477067443658,1.6173843368914582,1.5854438875299108,1.6491442084687654e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.006265925087423842,0.29494487109580464,-1.475158344864111e-32,-0.27181569657174354,active,
copper,heavily_coated,0.5777429569924529,1.1211975698693248,1.1211975698693248,0.012,0.08435047172089812,0.09635047172089811,8900.0,,1983.9080007268735,0.19115047172089814,1.7341447626343844,1.7321367740831604,2.4029219781143926e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.013200042688261943,0.0,0.0,0.0,heavy,3.0359999999998872
copper,heavily_coated,0.7623489548461471,1.1823683676987309,1.1823683676987309,0.012,0.11130294740753746,0.12330294740753746,8900.0,,1768.8380691068944,0.2181029474075375,1.8239647035864877,1.8502280568915577,3.0490682056830125e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0012773586485807537,0.0,0.0,0.0,heavy,1.7980000000000014
aluminum,heavily_coated,0.3724605526241819,1.1243450528795584,1.1243450528795584,0.0218,0.05855079887252139,0.08035079887252139,2700.0,,2227.0470148711693,0.17894500677156247,1.6990339066292905,1.6759238724615282,2.262136520417144e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.0026913045689303155,0.0,0.0,0.0,heavy,4.247999999999754
copper,partial,0.20448127860168375,1.199817377357815,1.199817377357815,0.012,0.029854266675845825,0.041854266675845825,8900.0,,3265.0020542519565,0.13665426667584582,1.5348151700722068,1.4645563730167834,1.9672225377898753e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.04068017468580164,0.5240845791152687,-4.2458808782536515e-34,-0.29193042868951535,active,
aluminum,partial,0.2635104706571736,1.1208090288222294,1.1208090288222294,0.0218,0.04142384598730768,0.06322384598730768,2700.0,,2274.749480970379,0.14381841084457933,1.5436522986833205,1.5024559150326233,1.806665399531354e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.020836558388055235,0.522315601359314,1.2761776025598366e-34,-0.29189283884136663,active,
aluminum,heavily_coated,0.30134286908701,1.498596649238911,1.498596649238911,0.0218,0.04737109902047798,0.06917109902047798,2700.0,,2255.5078151375715,0.1560159544223429,1.6227963909996443,1.5648726531616222,3.503793693819141e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02300248195619161,0.22885907562935884,-4.824506268842945e-33,-0.276513659003524,active,
copper,heavily_coated,0.6331512422722323,1.4375435680684177,1.4375435680684177,0.012,0.0924400813717459,0.1044400813717459,8900.0,,1907.6974927141928,0.19924008137174593,1.7908544276024785,1.7684095445373857,4.117359062285804e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03246299947870308,0.0,0.0,0.0,heavy,2.0439999999999965
copper,partial,0.2762525195426174,1.1109218417542368,1.1109218417542368,0.012,0.04033286785322214,0.05233286785322214,8900.0,,2811.4810804155686,0.14713286785322213,1.5746345833726385,1.519670192451038,1.8158363726495847e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02426491169181103,0.5162267452854695,-2.7356246039719956e-33,-0.29194530536888247,active,
copper,heavily_coated,0.5032271873014509,1.338475300954434,1.338475300954434,0.012,0.07347116934601182,0.08547116934601182,8900.0,,2109.1459345340463,0.18027116934601184,1.7167574318350785,1.682122550248644,3.22958707885396e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03871481948908295,0.0,0.0,0.0,heavy,3.545999999999831
aluminum,heavily_coated,0.3345650045566314,1.1946928280331306,1.1946928280331306,0.0218,0.05259361871630246,0.07439361871630246,2700.0,,2241.147910211381,0.16672710311910352,1.6533631356864085,1.6176985536735358,2.3796808596078248e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.013203334215356235,0.0,0.0,0.0,heavy,8.039999999999354
aluminum,heavily_coated,0.2774895065253232,1.2114073522663285,1.2114073522663285,0.0218,0.04362135042578082,0.06542135042578082,2700.0,,2267.232193060606,0.14832539179882945,1.571050392851773,1.5258162896215348,2.176686654165809e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.029370702653649414,0.5169224384197302,-1.4837925669682756e-33,-0.29191205660519465,active,
copper,partial,0.21630849795963847,1.3634415346423747,1.3634415346423747,0.012,0.031581040702107224,0.04358104070210722,8900.0,,3175.2578293848833,0.13838104070210722,1.5487065873403956,1.4737804500197018,2.5724659324545446e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0022496914558822953,0.5213094792077135,-6.2410634092345915e-34,-0.29194676412294457,active,
copper,partial,0.26898657270620163,1.0213840422367584,1.0213840422367584,0.012,0.039272039615105434,0.05127203961510543,8900.0,,2848.9609680374533,0.14607203961510543,1.5645388261060489,1.5141818694591132,1.523860563669691e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03168267152956803,0.5181911478835455,-9.60403659357917e-34,-0.2919449296328005,active,
aluminum,partial,0.23069230173763616,1.0434813219085393,1.0434813219085393,0.0218,0.0362648298331564,0.0580648298331564,2700.0,,2294.6335223245496,0.13323750500323128,1.4868076244002433,1.4461313489896823,1.450760928990881e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.04278765161806928,0.5339682445142424,-5.002554105597199e-35,-0.29174254393652116,active,
copper,partial,0.2511059534466582,1.4350470159775726,1.4350470159775726,0.012,0.0366614692032121,0.0486614692032121,8900.0,,2948.153262781929,0.1434614692032121,1.5739810890978165,1.500590290723493,2.954388023332037e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.004601840576248614,0.5163532598354118,-6.555834428117166e-33,-0.29195165611911195,active,
copper,partial,0.25376606456154893,1.040209426611937,1.040209426611937,0.012,0.03704984542598615,0.049049845425986144,8900.0,,2932.727803251666,0.14384984542598614,1.5569158523645863,1.5026201029555937,1.5565066117230062e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.018887249602043552,0.5196867850668054,2.7778130367553684e-33,-0.2919443434641537,active,
aluminum,heavily_coated,0.37069873170760437,1.4579399898324783,1.4579399898324783,0.0218,0.0582738406244354,0.0800738406244354,2700.0,,2227.6560821714233,0.1783769780898487,1.72143301128933,1.67326179903154,3.7915614496986866e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0021241749468703256,0.0,0.0,0.0,heavy,3.509999999999835
copper,partial,0.12294057034346784,1.3029451460949741,1.3029451460949741,0.012,0.017949323270146304,0.029949323270146305,8900.0,,4165.346981128529,0.1247493232701463,1.4830837300750825,1.3993088930069075,2.1178269134182346e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.020383920266296894,0.5347532397016523,-1.9620780175368167e-35,-0.29180059751389303,active,
copper,partial,0.22308137928944205,1.3320960314817163,1.3320960314817163,0.012,0.03256988137625855,0.044569881376258544,8900.0,,3126.9969107545794,0.13936988137625853,1.5520469694356678,1.479036733175263,2.473090443997036e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.00178670855711063,0.5206476444916568,1.551123880419774e-33,-0.2919483406541074,active,
copper,partial,0.34151496982866064,1.2993756898682558,1.2993756898682558,0.012,0.04986118559498445,0.06186118559498445,8900.0,,2532.463354657822,0.15666118559498446,1.6240399891520385,1.568105216208044,2.645031712861926e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.023600992507728933,0.20785354396402828,2.2778463249563676e-32,-0.27761455205470914,active,
aluminum,heavily_coated,0.3948015295761644,1.1153894099172803,1.1153894099172803,0.0218,0.06206280044937304,0.08386280044937304,2700.0,,2219.672609943743,0.18614796115065113,1.7272735045237075,1.709321034276657,2.3158547516161311e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.033565286490901895,0.0,0.0,0.0,heavy,3.3039999999998577
aluminum,heavily_coated,0.2730743910567498,1.4474839196128184,1.4474839196128184,0.0218,0.04292729427412108,0.06472729427412108,2700.0,,2269.551293129524,0.1469019144206067,1.576766252371544,1.518477016205989,3.0779031568090677e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.011426378205776135,0.515814744277869,1.5355087708892058e-33,-0.2919124231407328,active,
copper,heavily_coated,0.524513588267495,1.0897868706590117,1.0897868706590117,0.012,0.07657898388705425,0.08857898388705425,8900.0,,2070.231287828703,0.18337898388705426,1.7053350173816004,1.6965602055604168,2.177873771825058e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.027594783141116946,0.0,0.0,0.0,heavy,3.7859999999998046
aluminum,heavily_coated,0.3598109338785678,1.042245937227194,1.042245937227194,0.0218,0.05656227880571087,0.07836227880571087,2700.0,,2231.515543662892,0.17486664319178902,1.6741195706643142,1.6567156761310375,1.899535415122879e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0036459230364314244,0.0,0.0,0.0,heavy,5.8159999999995815
copper,heavily_coated,0.5754463930349958,1.2486214213795772,1.2486214213795772,0.012,0.08401517338310938,0.09601517338310937,8900.0,,1987.3439442924223,0.19081517338310938,1.7461440234509624,1.7306169308721342,2.9749143675514514e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.010881583818591717,0.0,0.0,0.0,heavy,2.8319999999999097
aluminum,heavily_coated,0.32268694964225947,1.2447753332332459,1.2447753332332459,0.0218,0.05072638848376319,0.0725263884837632,2700.0,,2246.0445479183,0.16289749943416088,1.6401177831365044,1.5990119296361078,2.5240407662298154e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.018475123016189247,0.02352823159293585,2.117468413729893e-32,-0.29161679407001456,active,
copper,partial,0.2693540660950767,1.4384519048509,1.4384519048509,0.012,0.0393256936498812,0.051325693649881196,8900.0,,2847.028130719076,0.1461256936498812,1.58588818099992,1.5144599326256656,3.0235508510183006e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.012449833800776019,0.513696001685814,4.4685112554977676e-33,-0.29123752232576156,active,
aluminum,partial,0.24740662746830772,1.495582527103486,1.495582527103486,0.0218,0.038892321838017975,0.060692321838017975,2700.0,,2284.0841570048624,0.13862637076205708,1.5375609621737294,1.475086273911207,3.10074904672136e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.04022868805172998,0.5235338275749005,8.107233487171796e-34,-0.29188467714210664,active,
copper,partial,0.35745211790052134,1.1343712076576045,1.1343712076576045,0.012,0.05218800921347612,0.06418800921347612,8900.0,,2476.9113602622365,0.1589880092134761,1.6228011774178688,1.579707502234107,2.0458545812469082e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03599322082643748,0.22661705747446478,-2.0906932034997133e-32,-0.2765324113163342,active,
aluminum,heavily_coated,0.2811603587849695,1.13068868958299,1.13068868958299,0.0218,0.0441984084009972,0.0659984084009972,2700.0,,2265.3411634939216,0.149508911275862,1.5711271923599666,1.5318915990976418,1.9114070113848664e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0033316792395537047,0.5169075176390199,-7.191173523876354e-35,-0.29191192577987635,active,
aluminum,partial,0.22736931484270734,1.4747398468463804,1.4747398468463804,0.0218,0.03574245629327359,0.05754245629327359,2700.0,,2296.8456564459657,0.13216614079843728,1.5034834339325724,1.4403054349589437,2.874425378764852e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.016927503327076283,0.5304826668787753,2.2144371090653768e-34,-0.2918038868753878,active,
copper,heavily_coated,0.5338231775848079,1.251674257167884,1.251674257167884,0.012,0.07793818392738194,0.08993818392738194,8900.0,,2054.057307589662,0.18473818392738195,1.7256894388440462,1.7028360270220346,2.8942717830454064e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01797088884740138,0.0,0.0,0.0,heavy,3.28199999999986
copper,heavily_coated,0.6768915172998942,1.0873112429484975,1.0873112429484975,0.012,0.09882616152578454,0.11082616152578453,8900.0,,1855.393696712523,0.20562616152578456,1.7745192255301543,1.7965267132187916,2.4310065329946324e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.028206659774868473,0.0,0.0,0.0,heavy,2.2959999999999687
aluminum,partial,0.2566370456741158,1.2243030483918096,1.2243030483918096,0.0218,0.04034334357997101,0.06214334357997101,2700.0,,2278.6406675007192,0.14160234989579168,1.5395518655602614,1.490835498626306,2.1225030463008214e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.03455547469937059,0.5231348819728249,-1.638093204060425e-35,-0.2918873538466216,active,
aluminum,partial,0.2544160152117424,1.148400640261003,1.148400640261003,0.0218,0.039994197591285904,0.061794197591285904,2700.0,,2279.927128373059,0.14088626746441787,1.5314188171621899,1.487061146732542,1.8580419510683402e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.004401362989196044,0.5247694480555155,3.928358792016786e-34,-0.29187373474112044,active,
aluminum,heavily_coated,0.2821068708183633,1.0358506245901067,1.0358506245901067,0.0218,0.04434720009264671,0.06614720009264671,2700.0,,2264.8589208721874,0.1498140762205485,1.5650576857736738,1.5334541859337465,1.6074848376111565e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.023076052812616207,0.5180901824052936,-1.627373616009908e-33,-0.29191026206569537,active,
copper,heavily_coated,0.5361962378342273,1.302666872152002,1.302666872152002,0.012,0.07828465072379719,0.09028465072379718,8900.0,,2050.0123691015474,0.1850846507237972,1.7311650761807922,1.7044320689780281,3.1407772854560334e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.024560179105681545,0.0,0.0,0.0,heavy,3.0779999999998826
copper,partial,0.3202154431138698,1.0539586159572032,1.0539586159572032,0.012,0.046751454694624994,0.05875145469462499,8900.0,,2613.5770678827635,0.153551454694625,1.5960408280402636,1.55246372997466,1.7056937265193002e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.02711623277125544,0.5104839201559342,-8.018915221576911e-33,-0.28881481737893494,active,
copper,partial,0.3862188918825015,1.3029089627493309,1.3029089627493309,0.012,0.05638795821484523,0.06838795821484522,8900.0,,2386.208953660813,0.16318795821484522,1.6501639567583468,1.60043687540003,2.7702327028820463e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.01092376393378919,0.0,0.0,0.0,heavy,8.797999999999607
aluminum,partial,0.23031258927438042,1.0603891038858104,1.0603891038858104,0.0218,0.036205139033932604,0.058005139033932604,2700.0,,2294.8842830991507,0.133115081907953,1.4873878596058394,1.4454668192757765,1.4967793284837985e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02642530138663147,0.5338459976387689,-9.672176316698699e-36,-0.29174493773335297,active,
copper,partial,0.3758670005605948,1.393440732432859,1.393440732432859,0.012,0.05487658208184684,0.06687658208184684,8900.0,,2417.5365583722437,0.16167658208184685,1.6492324433748449,1.5930083591609518,3.139237129608312e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.01134478931314069,0.0,0.0,0.0,heavy,8.799999999999608
copper,partial,0.3063438610664407,1.4025928136563328,1.4025928136563328,0.012,0.04472620371570034,0.056726203715700335,8900.0,,2671.1853392325957,0.15152620371570033,1.6077740740894162,1.5421917174987139,2.9809243973415617e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02252334997255004,0.41408036315532387,6.593728453862513e-33,-0.2634725934065277,active,
copper,heavily_coated,0.6670008918122594,1.3167373112262055,1.3167373112262055,0.012,0.09738213020458987,0.10938213020458987,8900.0,,1866.6863574761685,0.20418213020458986,1.7966460259776411,1.7902074504624437,3.540103947712038e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.017473296104237684,0.0,0.0,0.0,heavy,2.0239999999999987
aluminum,partial,0.260985084105566,1.2159236193407423,1.2159236193407423,0.0218,0.04102685522139497,0.06282685522139497,2700.0,,2276.163600144307,0.14300420096647554,1.5458740908835937,1.4981968957282619,2.11427456478056e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.007591857244105866,0.5218730136396283,-7.568731271897283e-34,-0.29189575677719104,active,
copper,partial,0.1652556617182832,1.1956290335897535,1.1956290335897535,0.012,0.024127326610869342,0.03612732661086934,8900.0,,3624.052452624,0.13092732661086934,1.5089360586749028,1.4335394373662014,1.8716438225938685e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.00227652396234162,0.5293543474718132,-2.2717974677332336e-34,-0.29188130653240885,active,
aluminum,partial,0.2687558600668055,1.333231962581769,1.333231962581769,0.0218,0.04224842120250183,0.06404842120250183,2700.0,,2271.8682851538415,0.14550957684413876,1.5645119550459528,1.5112638148733668,2.5864435922217984e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.02806720622006556,0.5181968441686409,1.2875242097377016e-33,-0.29191056672944937,active,
copper,partial,0.13137091654226896,1.1772983630487197,1.1772983630487197,0.012,0.019180153815171266,0.031180153815171266,8900.0,,4040.395520880122,0.12598015381517125,1.4854152551499549,1.4061950413377684,1.7461245345423648e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.024882192033009003,0.5342606890248633,-3.790356978699506e-35,-0.2918077570776664,active,
copper,heavily_coated,0.5227000282638721,1.4587487257878364,1.4587487257878364,0.012,0.07631420412652531,0.08831420412652531,8900.0,,2073.4400081801414,0.18311420412652532,1.7353436592141573,1.6953349368104056,3.8965747605766575e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,0.0026526820459170197,0.0,0.0,0.0,heavy,3.0239999999998886
copper,partial,0.29263903106004374,1.2220634730697792,1.2220634730697792,0.012,0.04272529853476639,0.05472529853476639,8900.0,,2732.2884029545235,0.14952529853476637,1.5907610682658155,1.53197555000127,2.233069320874077e-07,1.00-1.50,1.00-1.50,1.6666666666666667e-05,pneumatic_feed,-0.008299385077951887,0.5122836778611798,1.2333115258244007e-33,-0.29032935270809634,active,
