u_s,size_mm,flow_velocity,duty,low_flow_fraction,outcome
1.5041771087282763,1.8589231811333886,2.4403757940757282,0.4,0.35,active
1.4865799671972177,1.7757348061748972,2.4403757940757282,0.4,0.35,active
1.592567691061482,1.9244726189212842,2.4403757940757282,0.4,0.35,active
1.5141296317828512,1.5496301925836051,2.4403757940757282,0.4,0.35,active
1.1979009419401951,1.843119752105142,2.4403757940757282,0.4,0.35,active
1.557913037569933,1.9967088020485342,2.4403757940757282,0.4,0.35,active
1.3926896328374403,1.7696730028743728,2.4403757940757282,0.4,0.35,active
1.2874247068269526,1.7290724845063936,2.4403757940757282,0.4,0.35,active
1.2616163476579119,1.94528034464345,2.4403757940757282,0.4,0.35,active
1.698102936472736,1.5213580831212723,2.4403757940757282,0.4,0.35,heavy
1.6130846984428628,1.7392065426497616,2.4403757940757282,0.4,0.35,heavy
1.0593780603622511,1.5823139086024098,2.4403757940757282,0.4,0.35,light
1.5425232132076327,1.8482095136090264,2.4403757940757282,0.4,0.35,active
1.1417039929079316,1.986826359991012,2.4403757940757282,0.4,0.35,active
1.6074405517534094,1.9773453969142116,2.4403757940757282,0.4,0.35,heavy
1.534644257740572,1.594439414333917,2.4403757940757282,0.4,0.35,active
1.3651537841088346,1.7832767182254083,2.4403757940757282,0.4,0.35,active
1.5546015204853676,1.6344933530487549,2.4403757940757282,0.4,0.35,active
1.6009708863088556,1.5592858585714993,2.4403757940757282,0.4,0.35,active
1.1786681615536845,1.6144935923540518,2.4403757940757282,0.4,0.35,active
1.2160330122870435,1.6378889795554248,2.4403757940757282,0.4,0.35,active
1.3522118515432349,1.6994800267112287,2.4403757940757282,0.4,0.35,active
1.4344036404846245,1.5343740746511625,2.4403757940757282,0.4,0.35,active
1.6233047755480812,1.9903530417111834,2.4403757940757282,0.4,0.35,heavy
1.5357887260097587,1.7760750021018255,2.4403757940757282,0.4,0.35,active
1.3375784536388158,1.939771261353289,2.4403757940757282,0.4,0.35,active
1.3054095318098988,1.915755597452141,2.4403757940757282,0.4,0.35,active
1.4440532416194412,1.7318978667144371,2.4403757940757282,0.4,0.35,active
1.6002791049862148,1.6227176923656357,2.4403757940757282,0.4,0.35,active
1.338868367845861,1.8295168542466527,2.4403757940757282,0.4,0.35,active
1.2434428554517598,1.8476422772853707,2.4403757940757282,0.4,0.35,active
1.5168756782612467,1.7471572658842969,2.4403757940757282,0.4,0.35,active
1.5017869075002208,1.5346971496593858,2.4403757940757282,0.4,0.35,active
1.7926169280722448,1.7055141186736942,2.4403757940757282,0.4,0.35,heavy
1.4833630960412205,1.5254764622328594,2.4403757940757282,0.4,0.35,active
1.561773742406329,1.888466783253566,2.4403757940757282,0.4,0.35,active
1.2594736385593313,1.7435604535738967,2.4403757940757282,0.4,0.35,active
1.5524316635143014,1.8569801854739443,2.4403757940757282,0.4,0.35,active
1.406492046436529,1.5246050894751249,2.4403757940757282,0.4,0.35,active
1.554772032903954,1.724885678625455,2.4403757940757282,0.4,0.35,active
1.660282951091213,1.5519522354925024,2.4403757940757282,0.4,0.35,heavy
1.7380174785373455,1.874886035312106,2.4403757940757282,0.4,0.35,heavy
1.1753824258495427,1.9908823660267725,2.4403757940757282,0.4,0.35,active
1.624745370112595,1.7406206876208663,2.4403757940757282,0.4,0.35,heavy
1.5367509542214466,1.8918658145604244,2.4403757940757282,0.4,0.35,active
1.6234923784907758,1.7401903498130575,2.4403757940757282,0.4,0.35,heavy
1.7117263555849223,1.6446226203163232,2.4403757940757282,0.4,0.35,heavy
1.5545578974110863,1.8078477229643515,2.4403757940757282,0.4,0.35,active
1.1505107300485546,1.513845639911137,2.4403757940757282,0.4,0.35,active
1.4759142243629857,1.5221673758225567,2.4403757940757282,0.4,0.35,active
1.4677497979138274,1.8875999860898722,2.4403757940757282,0.4,0.35,active
1.698947709630793,1.508013554988897,2.4403757940757282,0.4,0.35,heavy
1.3825278607789315,1.8091933814683563,2.4403757940757282,0.4,0.35,active
1.4214395867352831,1.978429412124149,2.4403757940757282,0.4,0.35,active
1.500864309878518,1.9212741013584806,2.4403757940757282,0.4,0.35,active
1.5023066024042335,1.6299337636527373,2.4403757940757282,0.4,0.35,active
1.3082883648579164,1.6310868144927244,2.4403757940757282,0.4,0.35,active
1.735204690443205,1.9703384788388405,2.4403757940757282,0.55,0.35,active
1.5634072572646929,1.6716234936477707,2.4403757940757282,0.55,0.35,active
1.6408548245342818,1.578980409450942,2.4403757940757282,0.55,0.35,active
1.4991152171904576,1.9472919326558746,2.4403757940757282,0.55,0.35,active
1.5118423991387837,1.836957286801641,2.4403757940757282,0.55,0.35,active
1.4355248247774952,1.859698729211527,2.4403757940757282,0.55,0.35,active
1.49526091661372,1.8071012457814386,2.4403757940757282,0.55,0.35,active
1.4779174769878303,1.7436968927360412,2.4403757940757282,0.55,0.35,active
1.5687085835061216,1.794006982921811,2.4403757940757282,0.55,0.35,active
1.1979468133563465,1.5496182001238927,2.4403757940757282,0.55,0.35,light
1.3485922156864751,1.579743871879534,2.4403757940757282,0.55,0.35,active
1.2160330122870435,1.6378889795554248,2.4403757940757282,0.55,0.35,light
1.7479789211382817,1.652988086224816,2.4403757940757282,0.55,0.35,active
1.4327414430691232,1.7257708888346464,2.4403757940757282,0.55,0.35,active
1.470317536604106,1.9035580721546563,2.4403757940757282,0.55,0.35,active
1.435955486769411,1.8753019385117027,2.4403757940757282,0.55,0.35,active
1.5926186639423499,1.9505909304693128,2.4403757940757282,0.55,0.35,active
1.1981304584082904,1.8479636073409296,2.4403757940757282,0.55,0.35,light
1.4771292646283456,1.7179937966684702,2.4403757940757282,0.55,0.35,active
1.367253679189451,1.7622985034691032,2.4403757940757282,0.55,0.35,active
1.1679726226316536,1.5270846342162383,2.4403757940757282,0.55,0.35,light
1.2809593610929737,1.6985314490834287,2.4403757940757282,0.55,0.35,active
1.5673104687665385,1.938127841112346,2.4403757940757282,0.55,0.35,active
1.7289834966800042,1.710350857538952,2.4403757940757282,0.55,0.35,active
1.0919885954613928,1.8337803376824144,2.4403757940757282,0.55,0.35,light
1.609380130280378,1.5785819336403568,2.4403757940757282,0.55,0.35,active
1.535443603018157,1.9120212605349969,2.4403757940757282,0.55,0.35,active
1.4403662005884506,1.616331319028757,2.4403757940757282,0.55,0.35,active
1.8559174279632231,1.7539128205665018,2.4403757940757282,0.55,0.35,heavy
1.4881893361261722,1.7507956200279313,2.4403757940757282,0.55,0.35,active
1.5700738143904438,1.6404749064098516,2.4403757940757282,0.55,0.35,active
1.7939642879462265,1.7770743216827751,2.4403757940757282,0.55,0.35,active
1.5078727928423055,1.5975179733710532,2.4403757940757282,0.55,0.35,active
1.5056911482921809,1.8156685805202526,2.4403757940757282,0.55,0.35,active
1.4447985843292501,1.8525554084996474,2.4403757940757282,0.55,0.35,active
1.6256125404320632,1.5032587392209735,2.4403757940757282,0.55,0.35,active
1.402381974293624,1.7105169098983202,2.4403757940757282,0.55,0.35,active
1.5588547845241678,1.8050079571026698,2.4403757940757282,0.55,0.35,active
1.7065829830379593,1.5632874013786466,2.4403757940757282,0.55,0.35,active
1.0463743888548485,1.9265879710402967,2.4403757940757282,0.55,0.35,light
1.3698390237994214,1.8735704810390659,2.4403757940757282,0.55,0.35,active
1.7860546639511754,1.656871054403255,2.4403757940757282,0.55,0.35,active
1.553228843487576,1.9485942220616064,2.4403757940757282,0.55,0.35,active
1.6389784022086724,1.5289731200237844,2.4403757940757282,0.55,0.35,active
1.6175480641476634,1.626873699803502,2.4403757940757282,0.55,0.35,active
1.46013068683503,1.8865379637114605,2.4403757940757282,0.55,0.35,active
1.6411132203567889,1.7336034350923457,2.4403757940757282,0.55,0.35,active
1.7056535090001013,1.820909774859668,2.4403757940757282,0.55,0.35,active
1.611568912432454,1.7784588374024939,2.4403757940757282,0.55,0.35,active
1.183358854336073,1.7695010988562456,2.4403757940757282,0.55,0.35,light
1.4691298062375697,1.7905441657380454,2.4403757940757282,0.55,0.35,active
1.5445249980498363,1.9277521286023849,2.4403757940757282,0.55,0.35,active
1.1729164433338535,1.5072419892669697,2.4403757940757282,0.55,0.35,light
1.6200186975643793,1.9619533384595507,2.4403757940757282,0.55,0.35,active
1.4871163979319317,1.6440236369956334,2.4403757940757282,0.55,0.35,active
1.52477826268077,1.64883604812101,2.4403757940757282,0.55,0.35,active
1.08521049390962,1.6494191833398872,2.4403757940757282,0.55,0.35,light
1.135157922344909,1.6026644852370595,2.4403757940757282,0.55,0.35,light
1.6841757815554055,1.7516255524377338,2.4403757940757282,0.55,0.35,active
1.591207444817246,1.9225469385099396,2.4403757940757282,0.55,0.35,active
1.3014937299915477,1.9871490777322571,2.4403757940757282,0.55,0.35,active
1.451420081078727,1.9198412814439583,2.4403757940757282,0.55,0.35,active
1.196684474048416,1.5845976284194025,2.4403757940757282,0.55,0.35,light
1.2922353418551527,1.820386743779309,2.4403757940757282,0.55,0.35,active
1.7639272642564807,1.752435893648948,2.4403757940757282,0.55,0.35,active
1.127322261276537,1.5246041834268107,2.4403757940757282,0.55,0.35,light
1.0689886826653008,1.8262022132424107,2.4403757940757282,0.55,0.35,light
1.8234777827161166,1.9300224547880456,2.4403757940757282,0.55,0.35,active
1.133937228716878,1.8625435857693209,2.4403757940757282,0.55,0.35,light
1.375068677885295,1.6740642916868265,2.4403757940757282,0.55,0.35,active
1.6023951065354554,1.5004018809953825,2.4403757940757282,0.55,0.35,active
1.695525392924365,1.9370814667096359,2.4403757940757282,0.55,0.35,active
1.1430719022227636,1.6903640071504977,2.4403757940757282,0.55,0.35,light
1.4617955286013904,1.9626119102191206,2.4403757940757282,0.55,0.35,active
1.3648791914488414,1.8324160849099174,2.4403757940757282,0.55,0.35,active
1.6371339468768316,1.6165856594660397,2.4403757940757282,0.55,0.35,active
1.4277191480624627,1.9377140836759534,2.4403757940757282,0.55,0.35,active
1.5948764840387186,1.72282396809543,2.4403757940757282,0.55,0.35,active
1.2939713610226138,1.6303697454549764,2.4403757940757282,0.55,0.35,active
1.2510614515345053,1.7320435867839015,2.4403757940757282,0.55,0.35,light
1.4732139855696595,1.7425736395103706,2.4403757940757282,0.55,0.35,active
1.5679219384684406,1.5762671168010725,2.4403757940757282,0.55,0.35,active
1.5857005088807394,1.9872301211325025,2.4403757940757282,0.55,0.35,active
1.1303842959343526,1.5301372649350544,2.4403757940757282,0.55,0.35,light
1.4023968490567673,1.560497126950525,2.4403757940757282,0.55,0.35,active
1.4060582517593592,1.5732303976812787,2.4403757940757282,0.55,0.35,active
1.5526970076613147,1.7305297677875588,2.4403757940757282,0.55,0.35,active
1.3783027962407295,1.9241483684284533,2.4403757940757282,0.55,0.35,active
1.7088841955189675,1.9775101764857124,2.4403757940757282,0.55,0.35,active
1.7540754523587203,1.977917780031306,2.4403757940757282,0.55,0.35,active
1.5228696515920774,1.7937230921105976,2.4403757940757282,0.55,0.35,active
1.390021803029775,1.913319493644347,2.4403757940757282,0.55,0.35,active
1.7410623411103603,1.6476864763631078,2.4403757940757282,0.55,0.35,active
1.3063620506371543,1.6829943486871588,2.4403757940757282,0.55,0.35,active
1.1209563874068955,1.551146590569454,2.4403757940757282,0.55,0.35,light
1.6096352712123387,1.666764171480171,2.4403757940757282,0.55,0.35,active
1.576545827448596,1.8252804273880474,2.4403757940757282,0.55,0.35,active
1.4771548354901611,1.809932464546803,2.4403757940757282,0.55,0.35,active
1.3962728900425532,1.6749472908907368,2.4403757940757282,0.55,0.35,active
1.7882122581466744,1.8263064990308397,2.4403757940757282,0.55,0.35,active
1.2053159706972705,1.9741969912170596,2.4403757940757282,0.55,0.35,light
1.5579240369898408,1.6234750171586219,2.4403757940757282,0.55,0.35,active
1.4934066164067723,1.8870229978811395,2.4403757940757282,0.55,0.35,active
1.1049065427103675,1.8248217959513167,2.4403757940757282,0.55,0.35,light
1.3957641064852992,1.6548718653221959,2.4403757940757282,0.55,0.35,active
1.353498928119882,1.8077952875993404,2.4403757940757282,0.55,0.35,active
1.4553409134909365,1.5068617702223912,2.4403757940757282,0.55,0.35,active
1.6562889601199218,1.9575273102086364,2.4403757940757282,0.55,0.35,active
1.2992208774325256,1.9339572510366339,2.4403757940757282,0.55,0.35,active
1.5189135434390715,1.5119928009436716,2.4403757940757282,0.55,0.35,active
1.547142062969616,1.7439243088755059,2.4403757940757282,0.65,0.35,active
1.8201464822209321,1.562186655666232,2.4403757940757282,0.65,0.35,active
1.3180246772509148,1.8281299496375343,2.4403757940757282,0.65,0.35,light
1.7880669424336606,1.8363811591724755,2.4403757940757282,0.65,0.35,active
1.4736149455297665,1.570480920139585,2.4403757940757282,0.65,0.35,active
1.3613106217836435,1.6386038863541494,2.4403757940757282,0.65,0.35,active
1.6032045818050527,1.7988433599786529,2.4403757940757282,0.65,0.35,active
1.5380889937324758,1.6742468359501348,2.4403757940757282,0.65,0.35,active
1.4311095655280144,1.8419596045957691,2.4403757940757282,0.65,0.35,active
1.6850898283179963,1.6979898594832954,2.4403757940757282,0.65,0.35,active
1.5314702830701914,1.6194075540773138,2.4403757940757282,0.65,0.35,active
1.186800593391576,1.6729082626504455,2.4403757940757282,0.65,0.35,light
1.5032611783254168,1.819302469384876,2.4403757940757282,0.65,0.35,active
1.817895227857802,1.8677875797213774,2.4403757940757282,0.65,0.35,active
1.1297059674284629,1.8554047010824144,2.4403757940757282,0.65,0.35,light
1.2364516520127926,1.9510213254332234,2.4403757940757282,0.65,0.35,light
1.3996399060435734,1.6052190481539268,2.4403757940757282,0.65,0.35,active
1.4010721290590502,1.9520523201589008,2.4403757940757282,0.65,0.35,active
1.5573688294445824,1.6537604481875952,2.4403757940757282,0.65,0.35,active
1.4620268562438217,1.8063667396055676,2.4403757940757282,0.65,0.35,active
1.3047110839348035,1.8112544566528952,2.4403757940757282,0.65,0.35,light
1.6840847416090816,1.9549229051075283,2.4403757940757282,0.65,0.35,active
1.6243975100546828,1.6881133048035153,2.4403757940757282,0.65,0.35,active
1.6243457088081596,1.5961786402159983,2.4403757940757282,0.65,0.35,active
1.2449790459696652,1.70469605835632,2.4403757940757282,0.65,0.35,light
1.4666046046836687,1.7625412468130786,2.4403757940757282,0.65,0.35,active
1.6079684443153808,1.7681441977474386,2.4403757940757282,0.65,0.35,active
1.2284313678174286,1.8320241651526896,2.4403757940757282,0.65,0.35,light
1.2823037649713176,1.7245469358887853,2.4403757940757282,0.65,0.35,light
1.468232624895835,1.9727968546057908,2.4403757940757282,0.65,0.35,active
1.117254510573339,1.8281877018544224,2.4403757940757282,0.65,0.35,light
1.2854193550521067,1.6018655868647724,2.4403757940757282,0.65,0.35,light
1.5053611904265582,1.8400473912536333,2.4403757940757282,0.65,0.35,active
1.4482774787297712,1.9840510229943509,2.4403757940757282,0.65,0.35,active
1.418458227576298,1.8318437548091595,2.4403757940757282,0.65,0.35,active
1.527168086483438,1.8439146169093625,2.4403757940757282,0.65,0.35,active
1.7374861765861624,1.611061251808312,2.4403757940757282,0.65,0.35,active
1.093828185207578,1.8043221006507562,2.4403757940757282,0.65,0.35,light
1.2236914992763182,1.8043918370419478,2.4403757940757282,0.65,0.35,light
1.4787175258243273,1.655249521888022,2.4403757940757282,0.65,0.35,active
1.6511959549299273,1.9327372231727742,2.4403757940757282,0.65,0.35,active
1.288478287124495,1.6968229995664061,2.4403757940757282,0.65,0.35,light
1.2633352868564927,1.6960569164204802,2.4403757940757282,0.65,0.35,light
1.435890180998805,1.663646951464751,2.4403757940757282,0.65,0.35,active
1.7002610146199473,1.7641205125686166,2.4403757940757282,0.65,0.35,active
1.4658258530476986,1.639316104127636,2.4403757940757282,0.65,0.35,active
1.330641792876661,1.697469647749643,2.4403757940757282,0.65,0.35,light
1.1311508118545233,1.7122596490922672,2.4403757940757282,0.65,0.35,light
1.1223096686614966,1.8815082704824155,2.4403757940757282,0.65,0.35,light
1.6019293114078417,1.6630021006820297,2.4403757940757282,0.65,0.35,active
1.2782853384482897,1.8334291976872064,2.4403757940757282,0.65,0.35,light
1.5104214002679017,1.5847096808971026,2.4403757940757282,0.65,0.35,active
1.5884012056550743,1.660925079118468,2.4403757940757282,0.65,0.35,active
1.6915516323659612,1.8400129120101285,2.4403757940757282,0.65,0.35,active
1.644276935927698,1.805282678794555,2.4403757940757282,0.65,0.35,active
1.5575586026541712,1.592494837317496,2.4403757940757282,0.65,0.35,active
1.4406782376738012,1.9984423469785035,2.4403757940757282,0.65,0.35,active
1.3453553964709553,1.8284192190436184,2.4403757940757282,0.65,0.35,light
1.2330943888027937,1.6471531182615404,2.4403757940757282,0.65,0.35,light
1.5293274749196062,1.6079316377233372,2.4403757940757282,0.65,0.35,active
1.5720397068836438,1.6300174584526002,2.4403757940757282,0.65,0.35,active
1.7027803000746737,1.6712946456037963,2.4403757940757282,0.65,0.35,active
1.0506224065241618,1.8588642020935329,2.4403757940757282,0.65,0.35,light
1.2259704405009824,1.7862338238045392,2.4403757940757282,0.65,0.35,light
1.3254452245319752,1.5322101447289609,2.4403757940757282,0.65,0.35,light
1.2968954076616763,1.9335943290483184,2.4403757940757282,0.65,0.35,light
1.5377380680324662,1.9312808352943913,2.4403757940757282,0.65,0.35,active
1.2937160771279774,1.8096537023603299,2.4403757940757282,0.65,0.35,light
1.2029246152685698,1.9879093591536923,2.4403757940757282,0.65,0.35,light
1.6000508863371434,1.6414117014091505,2.4403757940757282,0.65,0.35,active
1.7008735481780346,1.554414863556251,2.4403757940757282,0.65,0.35,active
1.5751735340743418,1.818511863478907,2.4403757940757282,0.65,0.35,active
1.7609458573828378,1.8944962991813497,2.4403757940757282,0.65,0.35,active
1.733590199825589,1.7431617081436934,2.4403757940757282,0.65,0.35,active
1.5697081539328175,1.8706831537861677,2.4403757940757282,0.65,0.35,active
1.7153271320944954,1.889961255301827,2.4403757940757282,0.65,0.35,active
1.4460359267538017,1.6237648107563822,2.4403757940757282,0.65,0.35,active
1.4441025304782718,1.5224647738969088,2.4403757940757282,0.65,0.35,active
1.3178402919308152,1.5593140264230827,2.4403757940757282,0.65,0.35,light
1.1580846258493693,1.8777604498825617,2.4403757940757282,0.65,0.35,light
1.5727046330310033,1.952122164184558,2.4403757940757282,0.65,0.35,active
1.136403103855997,1.7873065491194917,2.4403757940757282,0.65,0.35,light
1.5262646901901635,1.6767464367619167,2.4403757940757282,0.65,0.35,active
1.2697731413489861,1.909534713255307,2.4403757940757282,0.65,0.35,light
1.5192460428893793,1.7637298635172194,2.4403757940757282,0.65,0.35,active
1.2260244204309987,1.8965184026007669,2.4403757940757282,0.65,0.35,light
1.2666803211334283,1.8305893328601412,2.4403757940757282,0.65,0.35,light
1.3120975796536385,1.64983690814649,2.4403757940757282,0.65,0.35,light
1.5362632543455048,1.9287930797021704,2.4403757940757282,0.65,0.35,active
1.5276030947185777,1.9155992254749028,2.4403757940757282,0.65,0.35,active
1.6607829710086603,1.6400271367478583,2.4403757940757282,0.65,0.35,active
1.1676751195167328,1.610089997699002,2.4403757940757282,0.65,0.35,light
1.4606907308966437,1.6621681935736587,2.4403757940757282,0.65,0.35,active
1.1190746686047421,1.7244266680698086,2.4403757940757282,0.65,0.35,light
1.5623887811038961,1.897901068414979,2.4403757940757282,0.65,0.35,active
1.3037180530968315,1.712158672800383,2.4403757940757282,0.65,0.35,light
1.532059645375751,1.886980573967357,2.4403757940757282,0.65,0.35,active
1.7619491612904972,1.5426622953575861,2.4403757940757282,0.65,0.35,active
1.6979158402998162,1.7969675955198239,2.4403757940757282,0.65,0.35,active
1.681570922355562,1.9954148323290346,2.4403757940757282,0.65,0.35,active
1.2650137159441697,1.8699996916439106,2.4403757940757282,0.65,0.35,light
1.6126194342228715,1.9330143698030586,2.4403757940757282,0.65,0.35,active
1.4290723519741837,1.5448296862779132,2.4403757940757282,0.65,0.35,active
1.0913974374183906,1.6147612768970216,2.4403757940757282,0.65,0.35,light
1.3820178141829975,1.5484161334605704,2.4403757940757282,0.65,0.35,active
1.5450173907054043,1.6620095361723337,2.4403757940757282,0.65,0.35,active
1.3818800214026494,1.670502909095589,2.4403757940757282,0.65,0.35,active
1.1953782022889168,1.6869415108711912,2.4403757940757282,0.65,0.35,light
1.8220452456002654,1.9616770270262207,2.4403757940757282,0.65,0.35,active
1.3412133165775257,1.665133266376933,2.4403757940757282,0.65,0.35,light
1.412382756982075,1.918543329423259,2.794053445391051,0.4,0.35,active
1.4522362898663637,1.5063350472433128,2.794053445391051,0.4,0.35,active
1.7610376972491664,1.7610324499843508,2.794053445391051,0.4,0.35,active
1.7039671623719703,1.931189844663382,2.794053445391051,0.4,0.35,active
1.425711579724084,1.6174089415778707,2.794053445391051,0.4,0.35,active
1.4164648365864714,1.8984409620638263,2.794053445391051,0.4,0.35,active
1.1149077035357393,1.8315458654524563,2.794053445391051,0.4,0.35,light
1.2787047005972145,1.7365024926152226,2.794053445391051,0.4,0.35,active
1.7127009029837335,1.5976841728630742,2.794053445391051,0.4,0.35,active
1.5564100064984063,1.891309311280599,2.794053445391051,0.4,0.35,active
1.4828707071060023,1.8234074852592101,2.794053445391051,0.4,0.35,active
1.4753392847442635,1.6697861518313726,2.794053445391051,0.4,0.35,active
1.50785036657533,1.7420177183409618,2.794053445391051,0.4,0.35,active
1.8259965525273123,1.578189350447345,2.794053445391051,0.4,0.35,active
1.5888353582290753,1.8134193238744611,2.794053445391051,0.4,0.35,active
1.0934840389338059,1.556491298800918,2.794053445391051,0.4,0.35,light
1.8119650757562202,1.9449150677913982,2.794053445391051,0.4,0.35,active
1.4035103261872295,1.7337366205953517,2.794053445391051,0.4,0.35,active
1.7174004901281157,1.793943311226374,2.794053445391051,0.4,0.35,active
1.5124725125642275,1.962935010542654,2.794053445391051,0.4,0.35,active
1.4191310234487873,1.9990178019469513,2.794053445391051,0.4,0.35,active
1.712980360624125,1.8159496245064604,2.794053445391051,0.4,0.35,active
1.1561273082527765,1.6224355661368839,2.794053445391051,0.4,0.35,light
1.3952857070006783,1.9614439558995655,2.794053445391051,0.4,0.35,active
1.3285162003527773,1.8323806076576252,2.794053445391051,0.4,0.35,active
1.524116288137406,1.8136268597807284,2.794053445391051,0.4,0.35,active
1.6760167137082453,1.6549896309922765,2.794053445391051,0.4,0.35,active
1.182968860356377,1.8761941126150963,2.794053445391051,0.4,0.35,light
1.2164051966028255,1.9282838071781874,2.794053445391051,0.4,0.35,light
1.441187377786954,1.9354081102826544,2.794053445391051,0.4,0.35,active
1.2015022036600878,1.8815217913973443,2.794053445391051,0.4,0.35,light
1.5230363740129962,1.8822023894579156,2.794053445391051,0.4,0.35,active
1.514747975728044,1.5723471493948313,2.794053445391051,0.4,0.35,active
1.1731272108205888,1.5684804662604064,2.794053445391051,0.4,0.35,light
1.644276935927698,1.805282678794555,2.794053445391051,0.4,0.35,active
1.7870285578141476,1.8010529178884653,2.794053445391051,0.4,0.35,active
1.6966992785392483,1.58728235542717,2.794053445391051,0.4,0.35,active
1.356442321549949,1.9794908258417263,2.794053445391051,0.4,0.35,active
1.106547357500713,1.6504705216812432,2.794053445391051,0.4,0.35,light
1.3474670638275248,1.962319719343017,2.794053445391051,0.4,0.35,active
1.3541041139601586,1.925381233234602,2.794053445391051,0.4,0.35,active
1.1169982513733117,1.5603355626472655,2.794053445391051,0.4,0.35,light
1.655939805144898,1.5896210417396204,2.794053445391051,0.4,0.35,active
1.669425967725027,1.5647629371935299,2.794053445391051,0.4,0.35,active
1.7747068272634972,1.6933216949420349,2.794053445391051,0.4,0.35,active
1.7111436904015744,1.7482352485201567,2.794053445391051,0.4,0.35,active
1.611568912432454,1.7784588374024939,2.794053445391051,0.4,0.35,active
1.5382856380632801,1.580601876932643,2.794053445391051,0.4,0.35,active
1.6523973320782488,1.9998565418627825,2.794053445391051,0.4,0.35,active
1.4619040695781549,1.887141540258875,2.794053445391051,0.4,0.35,active
1.3189145124827641,1.952873889260007,2.794053445391051,0.4,0.35,active
