u_s,size_mm,flow_velocity,duty,low_flow_fraction,outcome
1.6443668458469338,1.172818868233573,2.263536968418067,0.4,0.35,heavy
1.4819355874893148,1.1580396721154813,2.263536968418067,0.4,0.35,active
1.110376574276687,1.4456488505486842,2.263536968418067,0.4,0.35,active
1.3195556404462176,1.1025739415075588,2.263536968418067,0.4,0.35,active
1.360345356324675,1.128313581214002,2.263536968418067,0.4,0.35,active
1.5345352713706875,1.359613499676101,2.263536968418067,0.4,0.35,heavy
1.6138044119550916,1.2838809295030635,2.263536968418067,0.4,0.35,heavy
1.2711478076771705,1.4981847461243973,2.263536968418067,0.4,0.35,active
1.659361645894674,1.4198065638133968,2.263536968418067,0.4,0.35,heavy
1.210829597166461,1.3681813262163585,2.263536968418067,0.4,0.35,active
1.2638994356510354,1.3902519324661844,2.263536968418067,0.4,0.35,active
1.1812030395801594,1.303131211921854,2.263536968418067,0.4,0.35,active
1.705924622030524,1.3912886310428223,2.263536968418067,0.4,0.35,heavy
1.4807510158791934,1.3530994683752842,2.263536968418067,0.4,0.35,active
1.3722150797198143,1.2028692887555719,2.263536968418067,0.4,0.35,active
1.7576597939634422,1.4713419442398312,2.263536968418067,0.4,0.35,heavy
1.379317964574005,1.0132317050781656,2.263536968418067,0.4,0.35,active
1.1472897994300328,1.4675724744532497,2.263536968418067,0.4,0.35,active
1.6362289875890872,1.3124197258826693,2.263536968418067,0.4,0.35,heavy
1.3453165313414215,1.1354831510522287,2.263536968418067,0.4,0.35,active
1.4860863791267034,1.0663111685281121,2.263536968418067,0.4,0.35,active
1.7061021213403225,1.1011250136484838,2.263536968418067,0.4,0.35,heavy
1.467483057654825,1.4404927717909035,2.263536968418067,0.4,0.35,active
1.3457490205920402,1.1665867002354542,2.263536968418067,0.4,0.35,active
1.3823157436731435,1.379757684094023,2.263536968418067,0.4,0.35,active
1.510216422764031,1.488149205723664,2.263536968418067,0.4,0.35,heavy
1.2485575219103828,1.4259363472325253,2.263536968418067,0.4,0.35,active
1.6368810302470593,1.2735122657272568,2.263536968418067,0.4,0.35,heavy
1.4326863727329022,1.3466919009154505,2.263536968418067,0.4,0.35,active
1.7248629794571053,1.1092088844393082,2.263536968418067,0.4,0.35,heavy
1.5953954626876117,1.3370468715804555,2.263536968418067,0.4,0.35,heavy
1.4186800101129116,1.2354427803837842,2.263536968418067,0.4,0.35,active
1.1684358326111055,1.2028153873175107,2.263536968418067,0.4,0.35,active
1.2083263353679803,1.1946051073078245,2.263536968418067,0.4,0.35,active
1.5838780608548833,1.209378993156972,2.263536968418067,0.4,0.35,heavy
1.4153716069076396,1.4629763132613962,2.263536968418067,0.4,0.35,active
1.7007292653982964,1.1946537596464326,2.263536968418067,0.4,0.35,heavy
1.2144734277033118,1.4721595148811555,2.263536968418067,0.4,0.35,active
1.288534534939417,1.1999605253142114,2.263536968418067,0.4,0.35,active
1.4548521426355223,1.178039976009853,2.263536968418067,0.4,0.35,active
1.2683351022639149,1.4862367225671063,2.263536968418067,0.4,0.35,active
1.3160963607132745,1.1891153739476679,2.263536968418067,0.4,0.35,active
1.3307805182005858,1.3934945922494841,2.263536968418067,0.4,0.35,active
1.5445357272447975,1.35306185302352,2.263536968418067,0.4,0.35,heavy
1.6322588880825506,1.111518033065728,2.263536968418067,0.4,0.35,heavy
1.418842327337821,1.2574869028709292,2.263536968418067,0.4,0.35,active
1.1069430405383087,1.143618939203336,2.263536968418067,0.4,0.35,active
1.6561590591078723,1.1931269261022006,2.263536968418067,0.4,0.35,heavy
1.6261257194587273,1.2075542482080632,2.263536968418067,0.4,0.35,heavy
1.5395478444352861,1.1835537595655155,2.263536968418067,0.4,0.35,heavy
1.1834454583731566,1.3066014203927008,2.263536968418067,0.4,0.35,active
1.3983744753986045,1.180653695371655,2.263536968418067,0.4,0.35,active
1.5176838319844674,1.2305351323041813,2.263536968418067,0.4,0.35,heavy
1.530057194298077,1.3355981632277147,2.263536968418067,0.4,0.35,heavy
1.4368659301518227,1.1026567891231744,2.263536968418067,0.4,0.35,active
1.4504634380515968,1.25049156689653,2.263536968418067,0.4,0.35,active
1.6106382454988375,1.2013396524920315,2.263536968418067,0.4,0.35,heavy
1.528415722755095,1.0347159406852582,2.263536968418067,0.4,0.35,heavy
1.4613371682411744,1.0984426792367032,2.263536968418067,0.4,0.35,active
1.2880136186751092,1.2724398338560374,2.263536968418067,0.4,0.35,active
1.2024094813435107,1.09112616035957,2.263536968418067,0.4,0.35,active
1.4410259151891123,1.161076398705288,2.263536968418067,0.4,0.35,active
1.698343096447258,1.1345005903730345,2.263536968418067,0.4,0.35,heavy
1.640900198039758,1.3920996014868283,2.263536968418067,0.4,0.35,heavy
1.1860900041934037,1.3720703854210048,2.263536968418067,0.4,0.35,active
1.7572409674672775,1.3794814945294989,2.263536968418067,0.4,0.35,heavy
1.7001835489990715,1.2950632722613804,2.263536968418067,0.4,0.35,heavy
1.6104741883173361,1.2458301555426126,2.263536968418067,0.4,0.35,heavy
1.4696014629885252,1.3959328621784004,2.263536968418067,0.4,0.35,active
1.478346287183636,1.1001585862227514,2.263536968418067,0.4,0.35,active
1.288923870455,1.4531754898825733,2.263536968418067,0.4,0.35,active
1.723501119016602,1.333401954401098,2.263536968418067,0.4,0.35,heavy
1.249578937715378,1.4088360754719784,2.263536968418067,0.4,0.35,active
1.239679557968811,1.1998589134498125,2.263536968418067,0.4,0.35,active
1.3258882596203314,1.4944651705718028,2.263536968418067,0.4,0.35,active
1.2115373482820486,1.2230853919997031,2.263536968418067,0.4,0.35,active
1.2326540984616012,1.3364664260786834,2.263536968418067,0.55,0.35,active
1.6560419502699166,1.398418567501005,2.263536968418067,0.55,0.35,active
1.7943962505146542,1.2553602921844218,2.263536968418067,0.55,0.35,heavy
1.1684275015568004,1.1094985900089522,2.263536968418067,0.55,0.35,active
1.3147197757582056,1.149259188021224,2.263536968418067,0.55,0.35,active
1.5503973992754012,1.4295865563794221,2.263536968418067,0.55,0.35,active
1.381123125632753,1.1748346808166068,2.263536968418067,0.55,0.35,active
1.3461917077690104,1.3085465755283745,2.263536968418067,0.55,0.35,active
1.669865659685776,1.0175081453449524,2.263536968418067,0.55,0.35,active
1.0770606196828774,1.350449834941893,2.263536968418067,0.55,0.35,light
1.522535475993164,1.4975613196621378,2.263536968418067,0.55,0.35,active
1.487957657588421,1.4440297988073414,2.263536968418067,0.55,0.35,active
1.4996501065631587,1.0031718464714396,2.263536968418067,0.55,0.35,active
1.6535342733157257,1.1542938837174788,2.263536968418067,0.55,0.35,active
1.5712686627886605,1.2223786608491771,2.263536968418067,0.55,0.35,active
1.5423255590669915,1.3227170912974078,2.263536968418067,0.55,0.35,active
1.412092059063351,1.4034556123426551,2.263536968418067,0.55,0.35,active
1.3569211750943966,1.48309750123195,2.263536968418067,0.55,0.35,active
1.5878231867012693,1.3087098051196275,2.263536968418067,0.55,0.35,active
1.839146624412746,1.2957111591569483,2.263536968418067,0.55,0.35,heavy
1.7248629794571053,1.1092088844393082,2.263536968418067,0.55,0.35,heavy
1.1619100821524067,1.1064783060462178,2.263536968418067,0.55,0.35,active
1.5098211387140417,1.2899096851213026,2.263536968418067,0.55,0.35,active
1.344963118409162,1.1252458003459704,2.263536968418067,0.55,0.35,active
1.1847818618147372,1.1812494306379024,2.263536968418067,0.55,0.35,active
1.224402677519328,1.010026744526467,2.263536968418067,0.55,0.35,active
1.6030772769442156,1.387045619934032,2.263536968418067,0.55,0.35,active
1.1567219300384641,1.1861198265292865,2.263536968418067,0.55,0.35,light
1.5021677258607309,1.40186200784352,2.263536968418067,0.55,0.35,active
1.132153511149153,1.2957438274469262,2.263536968418067,0.55,0.35,light
1.3787472970850345,1.1867602370730155,2.263536968418067,0.55,0.35,active
1.2904410881773118,1.128064973766453,2.263536968418067,0.55,0.35,active
1.4009841357514292,1.3970249054384092,2.263536968418067,0.55,0.35,active
1.4615253887367154,1.0582260902868548,2.263536968418067,0.55,0.35,active
1.4097135247713557,1.352049181672284,2.263536968418067,0.55,0.35,active
1.1222778830590707,1.069389698980884,2.263536968418067,0.55,0.35,light
1.4936589686569426,1.2006532072718756,2.263536968418067,0.55,0.35,active
1.6113953012421576,1.4351670111677015,2.263536968418067,0.55,0.35,active
1.3964430774674292,1.3187938092955003,2.263536968418067,0.55,0.35,active
1.4591281059676129,1.2159068433215308,2.263536968418067,0.55,0.35,active
1.1235518876809847,1.203228492156224,2.263536968418067,0.55,0.35,light
1.719047651831269,1.3123251245907182,2.263536968418067,0.55,0.35,heavy
1.5648565657249667,1.0197543039464472,2.263536968418067,0.55,0.35,active
1.4922681333811998,1.2761442394724751,2.263536968418067,0.55,0.35,active
1.748397016392066,1.1512715678610013,2.263536968418067,0.55,0.35,heavy
1.570731969500707,1.1139063986765874,2.263536968418067,0.55,0.35,active
1.3994870926495628,1.375125354894273,2.263536968418067,0.55,0.35,active
1.2662020574600539,1.3925851793165283,2.263536968418067,0.55,0.35,active
1.5166057065031582,1.2616092110708996,2.263536968418067,0.55,0.35,active
1.0665718828281605,1.130459476192616,2.263536968418067,0.55,0.35,light
1.3624641119435041,1.2934484440900154,2.263536968418067,0.55,0.35,active
1.5383707416275423,1.2468555980366256,2.263536968418067,0.55,0.35,active
1.504765933652293,1.3844056211613174,2.263536968418067,0.55,0.35,active
1.1731629996576471,1.2006977408869384,2.263536968418067,0.55,0.35,active
1.6857325051479684,1.3297481153201047,2.263536968418067,0.55,0.35,active
1.4481990171791872,1.3514594916312104,2.263536968418067,0.55,0.35,active
1.152785617550069,1.3720959979002552,2.263536968418067,0.55,0.35,light
1.6723748952509718,1.4783828785538171,2.263536968418067,0.55,0.35,active
1.5532838345004982,1.1585506468392905,2.263536968418067,0.55,0.35,active
1.6172059613548118,1.4681313843511148,2.263536968418067,0.55,0.35,active
1.8377614632471302,1.474818711923692,2.263536968418067,0.55,0.35,heavy
1.578625020789772,1.1394569304643882,2.263536968418067,0.55,0.35,active
1.3497823344563276,1.226178876660344,2.263536968418067,0.55,0.35,active
1.7321791779898068,1.1167204235493287,2.263536968418067,0.55,0.35,heavy
1.5576219572806393,1.0842574073474136,2.263536968418067,0.55,0.35,active
1.724853531643822,1.38180764399402,2.263536968418067,0.55,0.35,heavy
1.6502618266772076,1.4799476693950167,2.263536968418067,0.55,0.35,active
1.538835359549315,1.4502837041411185,2.263536968418067,0.55,0.35,active
1.728627825097945,1.392257758463694,2.263536968418067,0.55,0.35,heavy
1.5557370788531764,1.4593723443097613,2.263536968418067,0.55,0.35,active
1.531547335713935,1.4754241941530397,2.263536968418067,0.55,0.35,active
1.5333920890279646,1.0070962006204671,2.263536968418067,0.55,0.35,active
1.0859131292366229,1.226638535440491,2.263536968418067,0.55,0.35,light
1.533277666138166,1.4295844771536808,2.263536968418067,0.55,0.35,active
1.4294700198830352,1.1054256056042158,2.263536968418067,0.55,0.35,active
1.664318278281941,1.2802618486640616,2.263536968418067,0.55,0.35,active
1.5842361661449484,1.232714791992374,2.263536968418067,0.55,0.35,active
1.5879487543739497,1.2273024466424747,2.263536968418067,0.55,0.35,active
1.3700214482513102,1.0476642884792025,2.263536968418067,0.55,0.35,active
1.261325259405149,1.2202276797096165,2.263536968418067,0.55,0.35,active
1.69006810625965,1.3423490076102094,2.263536968418067,0.55,0.35,active
1.5685059372641368,1.3075053977987388,2.263536968418067,0.55,0.35,active
1.2497258012682593,1.3488354824644,2.263536968418067,0.55,0.35,active
1.0636304931592755,1.2503958308928451,2.263536968418067,0.55,0.35,light
1.6276908329433664,1.1199450772752944,2.263536968418067,0.55,0.35,active
1.637472810863905,1.1150090079487134,2.263536968418067,0.55,0.35,active
1.5761923634175108,1.208326135341358,2.263536968418067,0.55,0.35,active
1.5378546597936718,1.3942278939857522,2.263536968418067,0.55,0.35,active
1.664167701490479,1.104786961547048,2.263536968418067,0.55,0.35,active
1.3190771539881487,1.0442874502041173,2.263536968418067,0.55,0.35,active
1.6221170948793098,1.0249622748131282,2.263536968418067,0.55,0.35,active
1.3062653683136904,1.141190592407117,2.263536968418067,0.55,0.35,active
1.6104741883173361,1.2458301555426126,2.263536968418067,0.55,0.35,active
1.5743821227202328,1.0108626927888478,2.263536968418067,0.55,0.35,active
1.5191283215268108,1.0435687207984312,2.263536968418067,0.55,0.35,active
1.4780053573911522,1.3940501122284266,2.263536968418067,0.55,0.35,active
1.5928164168369818,1.409737531317869,2.263536968418067,0.55,0.35,active
1.1445487869200022,1.0738814781318216,2.263536968418067,0.55,0.35,light
1.6688139959820094,1.2450709254960635,2.263536968418067,0.55,0.35,active
1.7013819628219633,1.3356906077903687,2.263536968418067,0.55,0.35,active
1.1578727994369047,1.0605617376068395,2.263536968418067,0.55,0.35,light
1.384842665320775,1.2509870349206513,2.263536968418067,0.55,0.35,active
1.3925330826769051,1.010262804696388,2.263536968418067,0.55,0.35,active
1.239679557968811,1.1998589134498125,2.263536968418067,0.55,0.35,active
1.6136117150581133,1.1618962451348338,2.263536968418067,0.55,0.35,active
1.1728595076852455,1.3819455625336285,2.263536968418067,0.55,0.35,active
1.1604057148255746,1.2902554496517142,2.263536968418067,0.55,0.35,active
1.1892951363003668,1.4598020995470264,2.263536968418067,0.55,0.35,active
1.402507917605655,1.1256790808886676,2.263536968418067,0.55,0.35,active
1.071506434854761,1.4997387994882831,2.263536968418067,0.55,0.35,light
1.487216200155506,1.304155631653725,2.263536968418067,0.65,0.35,active
1.3754079462425022,1.258375580740642,2.263536968418067,0.65,0.35,active
1.1195688821167602,1.0258535271440818,2.263536968418067,0.65,0.35,light
1.442429712514106,1.3412163035247882,2.263536968418067,0.65,0.35,active
1.2506998856828198,1.2130323040277537,2.263536968418067,0.65,0.35,light
1.3468489868402511,1.3078749191979135,2.263536968418067,0.65,0.35,active
1.5603441274625667,1.1536716606117086,2.263536968418067,0.65,0.35,active
1.4371615935905746,1.1441381415484588,2.263536968418067,0.65,0.35,active
1.6414366715103674,1.320961373850353,2.263536968418067,0.65,0.35,active
1.2297239438515422,1.4790104795934473,2.263536968418067,0.65,0.35,light
1.20210672712465,1.0575036858887703,2.263536968418067,0.65,0.35,light
1.559292856418878,1.1971413287319759,2.263536968418067,0.65,0.35,active
1.1008596394288337,1.1836962410965854,2.263536968418067,0.65,0.35,light
1.4697622352899833,1.3060115907963388,2.263536968418067,0.65,0.35,active
1.5136477639716561,1.1976429534089217,2.263536968418067,0.65,0.35,active
1.2487962469964922,1.1001289318117897,2.263536968418067,0.65,0.35,light
1.3616164515224782,1.0691010208088636,2.263536968418067,0.65,0.35,active
1.1909218718034147,1.4227958580232887,2.263536968418067,0.65,0.35,light
1.2121247980767502,1.0855652659528057,2.263536968418067,0.65,0.35,light
1.4551349609773534,1.2336141070359168,2.263536968418067,0.65,0.35,active
1.1252307085763966,1.158630139119592,2.263536968418067,0.65,0.35,light
1.1701557672460186,1.1261916550093376,2.263536968418067,0.65,0.35,light
1.65955179925882,1.2086214075990254,2.263536968418067,0.65,0.35,active
1.5470202328402076,1.0378497302273226,2.263536968418067,0.65,0.35,active
1.5222425154914505,1.4940428769060468,2.263536968418067,0.65,0.35,active
1.4680195149032622,1.2926659256548598,2.263536968418067,0.65,0.35,active
1.4578734714891979,1.4379964992443568,2.263536968418067,0.65,0.35,active
1.717932797384636,1.2905918709094861,2.263536968418067,0.65,0.35,active
1.375964289152876,1.4578723341734634,2.263536968418067,0.65,0.35,active
1.1332897818084615,1.04013043556386,2.263536968418067,0.65,0.35,light
1.6054909595730802,1.0690302165198078,2.263536968418067,0.65,0.35,active
1.6192794148327612,1.1603326723291745,2.263536968418067,0.65,0.35,active
1.421631883259072,1.1331910924597817,2.263536968418067,0.65,0.35,active
1.4633973252880712,1.1723579505939508,2.263536968418067,0.65,0.35,active
1.4604674959021926,1.293116035836929,2.263536968418067,0.65,0.35,active
1.6879654713710155,1.217377091952234,2.263536968418067,0.65,0.35,active
1.4425684399763907,1.1469086961944561,2.263536968418067,0.65,0.35,active
1.5290548420396959,1.334906021770309,2.263536968418067,0.65,0.35,active
1.504940616002121,1.1044729288545445,2.263536968418067,0.65,0.35,active
1.267007719989061,1.0237040810319775,2.263536968418067,0.65,0.35,active
1.3883930630529053,1.3696582806848743,2.263536968418067,0.65,0.35,active
1.2666017803099314,1.0692270734170588,2.263536968418067,0.65,0.35,active
1.1498621291212152,1.0702125092044663,2.263536968418067,0.65,0.35,light
1.22744291948456,1.1494900490884215,2.263536968418067,0.65,0.35,light
1.6289902285962548,1.1819172303242507,2.263536968418067,0.65,0.35,active
1.6138355964932747,1.2834875518676043,2.263536968418067,0.65,0.35,active
1.4678797662882532,1.2696530937762749,2.263536968418067,0.65,0.35,active
1.219870771618322,1.1395601625637317,2.263536968418067,0.65,0.35,light
1.418753071414277,1.4542257937244254,2.263536968418067,0.65,0.35,active
1.2263008130695596,1.1363922272958806,2.263536968418067,0.65,0.35,light
1.6030030839896448,1.3388937598441308,2.263536968418067,0.65,0.35,active
1.4739647802784828,1.328307939039786,2.263536968418067,0.65,0.35,active
1.5477803161505514,1.3511767064571916,2.263536968418067,0.65,0.35,active
1.4852981387683681,1.2273594028843586,2.263536968418067,0.65,0.35,active
1.460049344339439,1.0947418429496203,2.263536968418067,0.65,0.35,active
1.5984993762075284,1.343929190230452,2.263536968418067,0.65,0.35,active
1.5495375954310802,1.2036782480933546,2.263536968418067,0.65,0.35,active
1.2164469744633792,1.3568384354270986,2.263536968418067,0.65,0.35,light
1.6104741883173361,1.2458301555426126,2.263536968418067,0.65,0.35,active
1.2174541653298756,1.0056136810000755,2.263536968418067,0.65,0.35,light
1.2317008018058442,1.0203439842426492,2.263536968418067,0.65,0.35,light
1.5600723884609942,1.420667737745987,2.263536968418067,0.65,0.35,active
1.6933536602224597,1.4221864414193306,2.263536968418067,0.65,0.35,active
1.4288771031157323,1.2130353185168892,2.263536968418067,0.65,0.35,active
1.1658380030266589,1.2419349765710308,2.263536968418067,0.65,0.35,light
1.1377961615465715,1.3927059640354904,2.263536968418067,0.65,0.35,light
1.0601012792311455,1.011604376935411,2.263536968418067,0.65,0.35,light
1.107270102597746,1.1330469011622721,2.263536968418067,0.65,0.35,light
1.1591885770436188,1.1059251132923975,2.263536968418067,0.65,0.35,light
1.6335456718645363,1.144009282607721,2.263536968418067,0.65,0.35,active
1.183094316408583,1.4129692514952084,2.263536968418067,0.65,0.35,light
1.508508700434619,1.1862909602652028,2.263536968418067,0.65,0.35,active
1.5525976201100173,1.1248537802598844,2.263536968418067,0.65,0.35,active
1.160943796999929,1.1492607893401425,2.263536968418067,0.65,0.35,light
1.6576900150394303,1.2117854778651642,2.263536968418067,0.65,0.35,active
1.4349183407293535,1.009890646838284,2.263536968418067,0.65,0.35,active
1.791254626189054,1.2296464183203113,2.263536968418067,0.65,0.35,active
1.4801207454706653,1.2100611510725625,2.263536968418067,0.65,0.35,active
1.673802698416296,1.4184883059006368,2.263536968418067,0.65,0.35,active
1.4062134801655017,1.4862017448759346,2.263536968418067,0.65,0.35,active
1.4239096772535722,1.4552232296243997,2.263536968418067,0.65,0.35,active
1.1752427078444438,1.1774440187623945,2.263536968418067,0.65,0.35,light
1.1978538023310157,1.2892379092559645,2.263536968418067,0.65,0.35,light
1.7131312185521974,1.3691765117622208,2.263536968418067,0.65,0.35,active
1.539408536416,1.40846919906145,2.263536968418067,0.65,0.35,active
1.5452240847990264,1.465364235748884,2.263536968418067,0.65,0.35,active
1.392852366621945,1.2437345414148906,2.263536968418067,0.65,0.35,active
1.2550978812464981,1.4237590509657188,2.263536968418067,0.65,0.35,light
1.390182373130915,1.491855552000131,2.263536968418067,0.65,0.35,active
1.5687632408115315,1.2161819097261677,2.263536968418067,0.65,0.35,active
1.6107692447193611,1.2241702851833773,2.263536968418067,0.65,0.35,active
1.4625719958230734,1.2476875028225252,2.263536968418067,0.65,0.35,active
1.5091444730971215,1.2103401640500526,2.263536968418067,0.65,0.35,active
1.6743436131188438,1.283431139324497,2.263536968418067,0.65,0.35,active
1.3851960443169233,1.064703032223895,2.263536968418067,0.65,0.35,active
1.2862578187588778,1.086997869857337,2.263536968418067,0.65,0.35,active
1.5354347088792986,1.4993289517476414,2.263536968418067,0.65,0.35,active
1.4403107392900707,1.3728681118234423,2.263536968418067,0.65,0.35,active
1.5333920890279646,1.0070962006204671,2.263536968418067,0.65,0.35,active
1.807537061444205,1.3716383433294816,2.263536968418067,0.65,0.35,active
1.3100313087364845,1.0264034816207839,2.263536968418067,0.65,0.35,active
1.6341810773097225,1.0351943407441537,2.263536968418067,0.65,0.35,active
1.265737911424009,1.0219333075093646,2.263536968418067,0.65,0.35,active
1.514986728584305,1.4724800390356398,2.263536968418067,0.65,0.35,active
1.1795071195402769,1.1079267113904807,2.263536968418067,0.65,0.35,light
1.6929212761438137,1.4016093180362175,2.263536968418067,0.65,0.35,active
1.6847966236642742,1.0482921739136943,2.263536968418067,0.65,0.35,active
1.177827163917649,1.2203415581979005,2.263536968418067,0.65,0.35,light
1.0615300245106503,1.1954372048123154,2.263536968418067,0.65,0.35,light
1.4881776519233838,1.2248515458571567,2.263536968418067,0.65,0.35,active
1.635382264564014,1.3381175085542294,2.61721461973339,0.4,0.35,active
1.6946750922991638,1.3193454198723824,2.61721461973339,0.4,0.35,active
1.360345356324675,1.128313581214002,2.61721461973339,0.4,0.35,active
1.3139418227023427,1.0003015281310463,2.61721461973339,0.4,0.35,active
1.2083263353679803,1.1946051073078245,2.61721461973339,0.4,0.35,active
1.334177756689367,1.2122725238930077,2.61721461973339,0.4,0.35,active
1.2002269337921354,1.188069165528599,2.61721461973339,0.4,0.35,active
1.4697959017130486,1.0062219761440745,2.61721461973339,0.4,0.35,active
1.4260458097755024,1.3178606413378815,2.61721461973339,0.4,0.35,active
1.54387236043452,1.2121775399158345,2.61721461973339,0.4,0.35,active
1.4220784176968446,1.388492290738899,2.61721461973339,0.4,0.35,active
1.0801739904141319,1.2355807034127653,2.61721461973339,0.4,0.35,light
1.7398701982341604,1.1071719924249053,2.61721461973339,0.4,0.35,heavy
1.5713458275263186,1.149632300598121,2.61721461973339,0.4,0.35,active
1.2969185051681602,1.2924499444271214,2.61721461973339,0.4,0.35,active
1.493689167412113,1.3891468909164362,2.61721461973339,0.4,0.35,active
1.6351171947557566,1.427359169098778,2.61721461973339,0.4,0.35,active
1.1813794245079112,1.4511168679721425,2.61721461973339,0.4,0.35,active
1.5150365349174666,1.4546264861318485,2.61721461973339,0.4,0.35,active
1.2940178804103952,1.3396658571212916,2.61721461973339,0.4,0.35,active
1.221656956526481,1.2248866937451197,2.61721461973339,0.4,0.35,active
1.745443180995572,1.0792847874331488,2.61721461973339,0.4,0.35,heavy
1.690380951770127,1.3790093351707302,2.61721461973339,0.4,0.35,active
1.7536551782787975,1.243516330881036,2.61721461973339,0.4,0.35,heavy
1.5182159706494307,1.4787368530069374,2.61721461973339,0.4,0.35,active
1.5525848367951982,1.262177005374158,2.61721461973339,0.4,0.35,active
1.4476113410987246,1.2376005227779898,2.61721461973339,0.4,0.35,active
1.2775394246648697,1.372231914224533,2.61721461973339,0.4,0.35,active
1.514567573106157,1.440091980430862,2.61721461973339,0.4,0.35,active
1.0738620478646212,1.314611995626367,2.61721461973339,0.4,0.35,light
1.2947819594673942,1.4437995266054786,2.61721461973339,0.4,0.35,active
1.7662320841052992,1.0988433117711964,2.61721461973339,0.4,0.35,heavy
1.1925980131899574,1.374251171455294,2.61721461973339,0.4,0.35,active
1.4696821925951349,1.1090292185887363,2.61721461973339,0.4,0.35,active
1.4628437161756216,1.2772889446839018,2.61721461973339,0.4,0.35,active
1.1928158147537757,1.2671346754338926,2.61721461973339,0.4,0.35,active
1.6181028628580691,1.4198184967137133,2.61721461973339,0.4,0.35,active
1.15130000701554,1.1229518322002476,2.61721461973339,0.4,0.35,light
1.305530782025393,1.2912512207347466,2.61721461973339,0.4,0.35,active
1.2789772320273378,1.1340682114175733,2.61721461973339,0.4,0.35,active
1.4772411560533396,1.2521415938367029,2.61721461973339,0.4,0.35,active
1.4863993025818354,1.0985356179874592,2.61721461973339,0.4,0.35,active
1.3038583725199437,1.4459343012617734,2.61721461973339,0.4,0.35,active
1.5912578339536174,1.162509161802009,2.61721461973339,0.4,0.35,active
1.4493001725593828,1.0481723821253262,2.61721461973339,0.4,0.35,active
1.6142377799148189,1.116813721400197,2.61721461973339,0.4,0.35,active
1.6542363446590522,1.4334591519188877,2.61721461973339,0.4,0.35,active
1.4556775422712465,1.0390989673643876,2.61721461973339,0.4,0.35,active
1.7264939275462494,1.1864658162638375,2.61721461973339,0.4,0.35,heavy
1.6646646226396888,1.0723066450658774,2.61721461973339,0.4,0.35,active
1.5321759166287507,1.0250799654580993,2.61721461973339,0.4,0.35,active
1.2141477551475581,1.1858167692698758,2.61721461973339,0.4,0.35,active
1.5110031312907874,1.2939138147614069,2.61721461973339,0.4,0.35,active
1.4251569621731703,1.0032357391406794,2.61721461973339,0.4,0.35,active
1.3759304504947116,1.1902713105995708,2.61721461973339,0.4,0.35,active
1.5827852602933214,1.4136779301423115,2.61721461973339,0.4,0.35,active
1.3340868289906322,1.2305764276494882,2.61721461973339,0.4,0.35,active
1.464357588611574,1.2827351597168033,2.61721461973339,0.4,0.35,active
