fixed_mean_objective,adaptive_mean_objective,objective_improvement_percent,fixed_mean_al_recovery,adaptive_mean_al_recovery,fixed_mean_cu_recovery,adaptive_mean_cu_recovery,fixed_mean_al_purity,adaptive_mean_al_purity,fixed_mean_cu_purity,adaptive_mean_cu_purity,fixed_mean_unresolved,adaptive_mean_unresolved,fraction_mm,surrogate_validation_accuracy
0.2881478439586437,0.31668204393613725,9.902624841985258,0.45693725763992343,0.58879180217919,0.0,0.0,1.0,0.9101237836675449,0.0,0.0,0.7233333333333334,0.5944444444444444,0.25-1.00,0.990909090909091
0.3407773062929234,0.38737163286218695,13.672954656555754,0.6990451268544198,0.5825776159717423,0.0,0.0772990647872052,0.8420826630428252,0.8789452432556549,0.0,0.27739898989898987,0.5127777777777778,0.4683333333333334,1.00-1.50,0.9939393939393939
0.36138393662984236,0.35276894632064865,-2.3838885561805867,0.8091289848120589,0.7563191727562145,0.0,0.0,0.7379056609111251,0.796579475582752,0.0,0.0,0.35444444444444445,0.4377777777777777,1.50-2.00,0.9939393939393939
